,open,high,low,close,volume,close_settlement,close_quote,funding_rate,avg_vader_compound,article_count,high_close_ratio,low_close_ratio,open_close_ratio,volume_avg_ratio,returns_1d,returns_3d,returns_7d,log_returns,ma_5,price_ma_5_ratio,ma_10,price_ma_10_ratio,ma_20,price_ma_20_ratio,ema_12,ema_26,macd,macd_signal,macd_normalized,macd_signal_normalized,rsi,rsi_normalized,bb_middle,bb_upper,bb_lower,bb_position,bb_width,volatility_10,volatility_20,volume_sma_20,volume_change,vader_ma_3,vader_ma_7,article_count_norm,funding_rate_ma,momentum_5,momentum_10,day_of_week,day_sin,day_cos,next_close,target_return,target_direction
2020-04-28,7773.51,7780.0,7659.12,7738.98,46302.752638,,,0.0001,,,1.0053004401096786,0.9896808106494654,1.0044618283029547,0.7122453723473177,-0.004584146877918194,0.026570999924389715,0.13120325314958836,-0.004594686301061086,7650.0740000000005,1.01162158692844,7381.0,1.0485002032244952,7171.950999999999,1.079062029286034,7409.270604210894,7196.754684602831,212.5159196080631,133.5441494819233,0.027460455978444587,0.01725604013473653,68.1329488440318,0.681329488440318,7171.950999999999,7860.6897442624595,6483.212255737539,0.9116430248215573,0.19206454262235212,0.024607299050617842,0.029901252380128265,65009.55209494999,-0.2924540827250868,,,,4.108e-05,0.034292518834222685,0.06765168446320668,1,0.7818314824680298,0.6234898018587336,8778.57,0.13433165610971992,1
2020-04-29,7738.58,8952.89,7710.05,8778.57,183546.887514,,,0.0001,,,1.0198574483087792,0.878280858955388,0.8815308188007842,2.580364577205624,0.13433165610971987,0.1410965670535933,0.23205579118445385,0.12604362825102328,7904.7880000000005,1.110538321837347,7546.783,1.163220142940376,7246.702500000001,1.2113882141567145,7619.93204971691,7313.926189447066,306.00586026984456,168.03649163950757,0.03485828104917368,0.019141670185406915,83.79435123831007,0.8379435123831007,7246.702500000001,8242.507574560717,6250.897425439285,1.269160320194069,0.2748298483512234,0.0456998007085218,0.04173391398406589,71132.1528498,2.9640599544694397,,,,0.0001,0.16969620253164552,0.23281709485250124,2,0.9749279121818236,-0.22252093395631434,8620.0,-0.01806330643829231,0
2020-04-30,8778.58,9460.0,8401.0,8620.0,206277.214124,,,0.0001,,,1.097447795823666,0.9745939675174013,1.018396751740139,2.7066137853720713,-0.018063306438292348,0.10873586104529864,0.15203831930706624,-0.018228439547185536,8121.054000000001,1.0614385768152754,7709.7840000000015,1.118059857448665,7334.7565,1.1752264713900182,7773.78865745277,7410.672397636172,363.11625981659836,207.05244527492576,0.04212485612721559,0.02402000525231157,76.44961877813864,0.7644961877813864,7334.7565,8485.5669616774,6183.9460383226005,1.0584079841117597,0.3137965007229345,0.045670567345212756,0.03914934215084016,76212.28238725002,0.12383934654444206,,,,0.0001,0.14343776820049148,0.23319203604010874,3,0.43388373911755823,-0.900968867902419,8826.96,0.024009280742459296,1
2020-05-01,8620.0,9059.18,8613.56,8826.96,91468.815059,,,0.00013528,,,1.0263080381014529,0.9758240662697011,0.9765536492744955,1.165026647829134,0.024009280742459227,0.14058441810161026,0.1761439040639572,0.023725589801303106,8347.826000000001,1.0573962610145442,7908.342999999999,1.1161579612821548,7432.263000000001,1.18765441965657,7935.815017844652,7515.582590403863,420.23242744078925,249.68844170809848,0.047607831851598885,0.028287025398109712,79.96729163405266,0.7996729163405266,7432.263000000001,8739.534700428378,6124.991299571623,1.0334380754754247,0.3517829496691323,0.04306842956277027,0.03916635768927075,78512.2084799,-0.5565733450132059,,,,0.00010504000000000001,0.1473866191782245,0.2902328042482718,4,-0.433883739117558,-0.9009688679024191,8836.59,0.0010909758285979566,1
2020-05-02,8825.67,8843.64,8753.0,8836.59,5770.133099,,,0.00010144,,,1.0007978190682152,0.9905404686649488,0.9987642291879559,0.0768252153447938,0.001090975828597962,0.006609276909565143,0.17216830024394225,0.001090381146951571,8560.22,1.0322853851886986,8079.488,1.093706680423314,7528.903,1.1736889159018253,8074.3957843300905,7613.434991114688,460.9607932154022,291.9429120095593,0.05216500858537085,0.03303796057184494,78.44973072912747,0.7844973072912746,7528.903,8952.288252300737,6105.517747699264,0.9593580683396415,0.3781122568057356,0.043409460483550724,0.03920693311320601,75107.2818098,-0.936916936168047,,,,0.00010524571428571429,0.136594457349684,0.24019878907642522,5,-0.9749279121818236,-0.2225209339563146,8894.16,0.006514956561297934,1
2020-05-03,8972.58,9200.0,8712.0,8894.16,90126.065643,,,0.00015162,,,1.0343866087410165,0.9795191451469278,1.0088170215062469,1.205009734501367,0.006514956561297858,0.03180510440835271,0.15612171946289521,0.006493825958784057,8791.256,1.0117052671427156,8220.664999999999,1.08192707037691,7631.7155,1.1654208021774397,8200.513355971616,7708.303510291378,492.2098456802378,331.996298743695,0.055340790550230466,0.03732744843174566,82.59268244271442,0.8259268244271442,7631.7155,9139.496625753261,6123.934374246739,0.9186431566349872,0.3951355696509549,0.0425116841325657,0.03888165840118704,74792.8112633,14.619408442869265,,,,0.00011262,0.14926773295705642,0.18867901833505063,6,-0.7818314824680299,0.6234898018587334,8871.96,-0.0024960198602229696,0
2020-05-04,8894.15,8950.0,8522.0,8871.96,84418.512331,,,0.0001,,,1.0087962524628156,0.9605543758087278,1.0025011384181173,1.1172335994608233,-0.0024960198602229644,0.005098017890644124,0.14114387584216326,-0.002499140111014321,8809.934,1.0070404613700852,8357.361,1.0615743414697532,7731.878500000001,1.147452071317468,8303.81283966829,7794.500287306832,509.31255236145716,367.4595494672474,0.05740699376028039,0.04141808004851774,86.02504565414637,0.8602504565414637,7731.878500000001,9291.502602502334,6172.254397497667,0.8654988077482255,0.4034269556880216,0.04276547011599629,0.039002136975591545,75560.3057156,-0.06332855285848471,,,,0.00011262,0.010638406938715539,0.1821399067288474,0,0.0,1.0,9021.83,0.016892546855486367,1
2020-05-05,8871.92,9118.58,8760.0,9021.83,76480.765342,,,0.0001,,,1.0107239883704304,0.9709781718343174,0.9833836372443285,1.0022932813356826,0.016892546855486357,0.020962837474636675,0.16576473902245525,0.01675145450840847,8890.3,1.0147947763292577,8505.677,1.060683353012347,7851.908,1.1489984345206286,8414.277018180861,7885.4135993581785,528.8634188226824,399.74032333833446,0.05862041501809305,0.04430811967620033,91.71883609869587,0.9171883609869588,7851.908,9421.107946839795,6282.708053160205,0.8727765866791231,0.39969901502661387,0.04252082983109381,0.03721475745266132,76305.774733,-0.09402851068823115,,,,0.00011262,0.04661600928074239,0.19674027381487713,1,0.7818314824680298,0.6234898018587336,9142.92,0.013421888907239457,1
2020-05-06,9021.36,9395.0,8906.21,9142.92,105925.30241999999,,,0.00035981,-0.08855,12.0,1.0275710604489594,0.9741100217436004,0.9867044664067935,1.4057482118086033,0.013421888907239499,0.02796891443374072,0.04150448193726319,0.013332613300691144,8953.491999999998,1.021156884933834,8650.659,1.0569044508632233,7953.956999999999,1.1494806924402534,8526.37593846073,7978.5622216279435,547.8137168327858,429.3550020372247,0.05991671335118165,0.046960380495205546,91.16910144454417,0.9116910144454416,7953.956999999999,9582.151043952388,6325.762956047612,0.8651171076371926,0.4094047890760255,0.04254981776161801,0.034767514604377436,75351.54697704999,0.3849927095568735,,,,0.00014973571428571428,0.03579488294950939,0.18845718890954233,2,0.9749279121818236,-0.22252093395631434,9986.4,0.09225499074693856,1
2020-05-07,9143.4,10067.0,9021.0,9986.4,147154.611378,,,0.0001,0.06398076923076923,26.0,1.0080709765280782,0.9033285267964432,0.9155851958663783,1.8393647683361074,0.09225499074693855,0.12561373135135878,0.15851508120649638,0.08824435807397825,9183.454,1.0874339872557754,8871.837,1.1256293369682062,8101.8994999999995,1.2325998366185609,8750.995024851385,8127.2909459518,623.7040788995855,468.224817409697,0.06245534716209901,0.046886247036939936,92.63117034353365,0.9263117034353365,8101.8994999999995,9904.072469973791,6299.726530026208,1.0228411843363199,0.4448766539189462,0.048371899591856136,0.03846915853084341,80002.9520578,0.3892300330144294,,,,0.00014973571428571428,0.1301191975637661,0.284487216095449,3,0.43388373911755823,-0.900968867902419,9800.01,-0.018664383561643776,0
2020-05-08,9986.3,10035.96,9705.0,9800.01,100683.7964,,,0.0005319,0.12443809523809524,21.0,1.0240765060443815,0.9903051119335592,1.0190091642763628,1.2194826287011862,-0.018664383561643794,0.08625522759794846,0.11023614018869488,-0.018840761270535238,9364.624,1.0464926301365651,9077.939999999999,1.079541173438027,8229.47,1.1908433957472353,8912.381944105018,8251.196061066481,661.1858830385372,506.81703053546505,0.06746787840405645,0.05171597075262832,87.00900790489612,0.8700900790489612,8229.47,10135.535376865173,6323.404623134825,0.9119848193725135,0.46322919382783445,0.04956225700104264,0.03919871787340556,82562.71473685,-0.3157958458986322,0.03328962148962149,,,0.00020639571428571427,0.10184772929652719,0.2663180419125002,4,-0.433883739117558,-0.9009688679024191,9539.4,-0.026592830007316378,0
2020-05-09,9800.02,9914.25,9520.0,9539.4,81950.679567,,,0.00058018,-0.06771666666666665,12.0,1.0392949242090699,0.9979663291192319,1.0273203765435983,0.9712442277752762,-0.02659283000731638,0.043364701867674604,0.07953407366416232,-0.026952815683587594,9498.112000000001,1.0043469691660825,9154.023,1.0420991950752145,8350.403,1.142387978161054,9008.846260396553,8346.618575061557,662.2276853349958,537.8991614953713,0.06942026598475752,0.056387106264059725,80.06310949497376,0.8006310949497376,8350.403,10267.159766350798,6433.646233649202,0.8101585503370002,0.4590812602339786,0.03367116781499384,0.03965024012377806,84377.0055187,-0.1860589042409212,0.04023406593406594,,,0.00027478714285714286,0.07523027606075772,0.0866690132903194,5,-0.9749279121818236,-0.2225209339563146,8722.77,-0.08560601295678966,0
2020-05-10,9539.1,9574.83,8117.0,8722.77,183865.182028,,,0.0001,0.2747,13.0,1.097682272947699,0.9305530238674182,1.0935860970769606,1.9898048112062552,-0.0856060129567896,-0.12653508771929822,-0.01926994792088288,-0.08949374237266458,9438.3,0.9241886780458346,9164.3,0.951820651877394,8437.042000000001,1.0338658975503499,8964.834528027852,8374.481643575515,590.3528844523371,548.3899060867645,0.06767951974571576,0.06286877976683605,62.90394134970863,0.6290394134970864,8437.042000000001,10248.647900393642,6625.436099606361,0.5788604187969121,0.4294410056021152,0.04465093839806871,0.045138183045350666,92403.62722639999,1.2436077772567864,0.11047380952380953,,,0.00026741285714285715,-0.033148485395978367,0.011922273781902692,6,-0.7818314824680299,0.6234898018587334,8561.52,-0.01848610017230765,0
2020-05-11,8722.77,9168.0,8200.0,8561.52,168807.251832,,,0.0001,0.16208983050847459,59.0,1.0708378885992207,0.9577738532410133,1.0188342724189163,1.725366235700398,-0.018486100172307673,-0.12637640165673303,-0.03499114062732456,-0.018659103544510936,9322.02,0.9184189692791905,9137.756,0.9369390034052125,8523.0495,1.0045137013459797,8902.78613910049,8388.336336643995,514.4498024564946,541.6018853607105,0.06008860604851645,0.06326001520299088,59.66831143045304,0.5966831143045304,8523.0495,10171.684057629278,6874.41494237072,0.511667382508141,0.38686494960032297,0.044353451450538525,0.04503444259719014,97838.5042776,-0.08189658330040372,0.12302438794726932,,,0.00026741285714285715,-0.06359018781745873,-0.030071508197612618,0,0.0,1.0,8810.79,0.029115157121632658,1
2020-05-12,8562.04,8978.26,8528.78,8810.79,86522.780066,,,0.0001,-0.12353076923076924,13.0,1.0190073761830665,0.9679926544611777,0.9717675713528526,0.8731708224541949,0.029115157121632596,-0.07637901754827336,-0.023392149929670536,0.028699362273097852,9086.898000000001,0.9696147134038481,9135.176000000001,0.9644904487882883,8607.332,1.0236377544168158,8888.632886931184,8419.629200596293,469.0036863348905,527.0822455555465,0.05323060546612625,0.0598223593520611,62.51205315763547,0.6251205315763547,8607.332,10121.96611429748,7092.697885702521,0.5671640754950145,0.35194044200862235,0.04545386098375526,0.04469513829600898,99090.3244142,-0.4874463085738223,0.10441968709256845,0.04934446558284331,,0.00026741285714285715,-0.11772110069694774,-0.002919678292191863,1,0.7818314824680298,0.6234898018587336,9083.56,0.030958631405356228,1
2020-05-13,8810.99,9188.0,8792.99,9083.56,62229.117638,,,0.0001,0.0044692307692307635,13.0,1.011497694736425,0.9680114404484585,0.9699930423754564,0.6411202246004031,0.030958631405356263,0.041361860968476716,-0.006492455364369487,0.03048907950173098,8943.608,1.0156482708097223,9154.116,0.9922924288920961,8687.3905,1.0456028193966878,8918.621673557156,8468.809259811384,449.8124137457726,511.6282791935917,0.049519396992563774,0.056324643553143455,54.33681522286274,0.5433681522286274,8687.3905,10118.633221854732,7256.147778145266,0.6384005291173144,0.32949888044165465,0.04645148031592293,0.04402527828189328,97063.10181805,-0.28077764502560687,0.014342764015645373,0.06263292712130485,,0.00023029714285714283,-0.07310706825809365,0.021294872140820376,2,0.9749279121818236,-0.22252093395631434,9791.98,0.07798924650687616,1
2020-05-14,9309.35,9939.0,9256.76,9791.98,129565.37747,,,0.0001,0.07681111111111112,18.0,1.0150143280521406,0.945340983131093,0.9507117048850182,1.2887939793617271,0.07798924650687611,0.143719806763285,-0.019468477128895323,0.07509749702598954,8994.124,1.0887085835151928,9246.117999999999,1.0590368844524807,8801.7395,1.1125050906130545,9052.9844930099,8566.821907232763,486.1625857771378,506.53514051030095,0.049649058288225446,0.05172959304556392,64.41145656568636,0.6441145656568636,8801.7395,10200.289237940608,7403.189762059392,0.8540240554683985,0.3177893955940432,0.052017315415809603,0.046466740936144744,100532.2646946,1.082069976047376,-0.014083475783475782,0.06446583310421083,,0.00023029714285714288,0.026477556240434463,0.10369974616657429,3,0.43388373911755823,-0.900968867902419,9316.42,-0.04856627566641267,0
2020-05-15,9791.97,9845.62,9150.0,9316.42,115890.761516,,,0.0001,0.1547923076923077,13.0,1.0568029350329848,0.9821369152528546,1.0510442852512016,1.1127560780487502,-0.048566275666412695,0.05738758953510392,-0.049345868014420424,-0.049785248551448925,9112.854000000001,1.022338336595758,9275.577,1.0044032840221153,8890.627,1.0478923477500517,9093.51303254684,8622.347691882187,471.16534066465283,499.4611805411714,0.050573647459501915,0.05361084843117543,55.64578267670034,0.5564578267670034,8890.627,10172.258625145349,7608.995374854652,0.6661136443756649,0.2883107400963617,0.055230770178469564,0.04852992085753666,104147.4980925,-0.10554220750189436,0.0786908831908832,0.06880214916909833,,0.00016859714285714288,0.06805750925451437,0.03265302050692598,4,-0.433883739117558,-0.9009688679024191,9381.27,0.006960828300999779,1
2020-05-16,9315.96,9588.0,9220.0,9381.27,59587.627862,,,0.0001,-0.04019999999999999,11.0,1.0220364620142048,0.9828093637641812,0.9930382560143775,0.5696673170768254,0.006960828300999866,0.03277459498258395,-0.016576514246178897,0.006936713576645949,9276.804,1.011260990315199,9299.412,1.0088024920285283,8975.0355,1.0452627179023415,9137.783335231941,8678.564159150174,459.2191760817677,491.41277964929077,0.04895064059362621,0.05238232986038039,56.203701172675835,0.5620370117267584,8975.0355,10141.804944369722,7808.266055630279,0.674085163937184,0.26000330458185295,0.05515361174914281,0.048495720129656174,104600.74867515001,-0.48582935272391603,0.06380113960113962,0.07273310155005071,,0.0001,0.09574818490174652,0.026069352023204928,5,-0.9749279121818236,-0.2225209339563146,9680.04,0.03184750039173805,1
2020-05-17,9380.81,9888.0,9322.1,9680.04,68647.764323,,,8.88e-06,0.10764615384615385,13.0,1.021483382300073,0.9630228800707434,0.96908793765315,0.6552793359244702,0.031847500391738004,-0.011431804395025225,0.10974380844617015,0.03135088520193182,9450.653999999999,1.0242719710191488,9268.776000000002,1.0443709072265852,9070.3065,1.067223031548052,9221.20743750395,8752.747554768679,468.4598827352711,486.8222002664869,0.04839441600812301,0.050291341798844515,58.484699297800134,0.5848469929780014,9070.3065,10130.685742094223,8009.927257905778,0.7875072784317202,0.2338133208826455,0.04713011366284258,0.04871747108607613,104761.06991250001,0.15204727535022067,0.07407948717948719,0.04886826638521554,,8.698285714285714e-05,0.09865744161420253,-0.03067772170151395,6,-0.7818314824680299,0.6234898018587334,9733.93,0.005567125755678635,1
2020-05-18,9681.11,9950.0,9464.23,9733.93,82006.603583,,,-6.64e-05,0.2095090909090909,11.0,1.022197611858725,0.9722927943800704,0.9945736203157409,0.7696807160549594,0.005567125755678637,0.044814424424832744,0.1369394686924752,0.005551686585784176,9580.728,1.015990642882253,9262.168,1.0509342952967384,9170.054,1.0614910228445764,9300.087831734112,8825.427735896925,474.6600958371873,484.3897793806271,0.04876345893561874,0.04976302268257806,59.24295227167935,0.5924295227167935,9170.054,10065.644869477044,8274.463130522956,0.8148066931104714,0.1953294646851685,0.04680590220241919,0.04858702420939452,106546.26245974998,0.19459977162758402,0.09231841491841491,0.05564244644244644,,6.321142857142858e-05,0.07159858029230848,-0.006742850262397737,0,0.0,1.0,9775.53,0.004273710618424456,1
2020-05-19,9733.93,9897.21,9474.0,9775.53,78539.760454,,,0.0001,0.03751250000000002,16.0,1.0124474069436642,0.9691546136117427,0.9957444762585762,0.7753497991442163,0.00427371061842452,0.042026292815365185,0.10949528929868935,0.004264604253293181,9577.438,1.0206831931462257,9285.780999999999,1.052741821070301,9219.901999999998,1.0602639811138994,9373.232780698096,8895.805681386042,477.42709931205354,482.9972433669124,0.04883899894042098,0.049408803754570074,58.27408893904598,0.5827408893904598,9219.901999999998,10134.524646182348,8305.279353817648,0.8037471258333713,0.19840181515646263,0.045841839194356665,0.039245849905514475,101295.90610675,-0.04227517026102856,0.11822258158508159,0.07864862776112777,,6.321142857142856e-05,-0.0016799462417201871,0.02475312912761818,1,0.7818314824680298,0.6234898018587336,9511.43,-0.027016437983413723,0
2020-05-20,9775.13,9842.0,9326.0,9511.43,74923.73809,,,0.0001,0.12201111111111113,18.0,1.0347550263209633,0.9805045087857451,1.0277245377403816,0.7909335608493749,-0.027016437983413688,-0.01741831645323788,0.04710377869469684,-0.02738809106362215,9616.439999999999,0.9890801585617964,9364.647,1.0156741626246029,9264.4735,1.0266562908296948,9394.493891359927,8941.407482764853,453.0864085950743,477.01507641254483,0.047635992547395534,0.050151772805198044,53.92233038643219,0.5392233038643219,9264.4735,10142.139432280273,8386.807567719727,0.6406893505359037,0.18946914409767018,0.03585844539880208,0.03958581674653331,94728.23230505001,-0.046040659445579446,0.12301090067340069,0.09544032495282495,,6.321142857142858e-05,0.020931860092181287,0.09041393960863342,2,0.9749279121818236,-0.22252093395631434,9068.65,-0.04655241115163552,0
2020-05-21,9511.43,9578.47,8815.0,9068.65,108928.780969,,,0.0001,-0.03342,15.0,1.0562178494042662,0.9720300154929344,1.0488253488667,1.1394077281717891,-0.04655241115163555,-0.06834649519772595,-0.07386963617164255,-0.04767082257525894,9553.916000000001,0.9492076338121456,9415.36,0.9631761292186384,9276.558,0.9775878078916769,9344.364061919938,8950.832854411901,393.53120750803646,460.3183026316432,0.04339468471139987,0.05075929742923624,39.320764552967375,0.39320764552967374,9276.558,10135.31121483142,8417.804785168582,0.37894776030572674,0.18514479504821044,0.039213240222766885,0.040985292337962775,95601.23060055,0.4538620702313654,0.04203453703703705,0.07969302336552338,,6.321142857142858e-05,-0.033323846344897934,0.059233640755379735,3,0.43388373911755823,-0.900968867902419,9170.0,0.011175864103256865,1
2020-05-22,9067.51,9271.0,8933.52,9170.0,58943.131024,,,6.867e-05,0.10089,20.0,1.0110141766630316,0.9742115594329335,0.9888233369683752,0.5998697609439855,0.011175864103256883,-0.061943444498661515,-0.015716337391401436,0.011113875556824242,9451.908,0.9701744875214613,9451.280999999999,0.9702388491041586,9293.228500000001,0.9867399687847984,9317.538821624563,8967.067457788798,350.47136383576435,438.3489148724675,0.038219341748720215,0.04780249889557988,42.520982466137205,0.425209824661372,9293.228500000001,10128.647815308588,8457.809184691414,0.4262475156236465,0.1797909769050846,0.03846473570393994,0.041033646473706144,98259.8804968,-0.45888377250109313,0.06316037037037037,0.07199269369519369,,5.8735714285714295e-05,-0.05268986491791361,0.04076932942448974,4,-0.433883739117558,-0.9009688679024191,9179.15,0.000997818974918172,1
2020-05-23,9170.0,9307.85,9070.0,9179.15,43526.296966,,,7.023e-05,-0.040760000000000005,10.0,1.0140209060751812,0.9881089207606369,0.9990031756753077,0.4537302818754104,0.000997818974918241,-0.03493481001279519,-0.021545057332322926,0.0009973214844743207,9340.952000000001,0.9826782109575125,9460.84,0.9702256882052755,9307.478,0.9862123767576996,9296.248233682321,8982.777275730368,313.4709579519531,413.3733234883647,0.034150325242746124,0.04503394361006898,45.45183681405114,0.4545183681405114,9307.478,10123.73944873998,8491.216551260019,0.42139283302053976,0.17539906057043178,0.037339401233740147,0.041024837253095456,95929.89206295,-0.26155437945301374,0.008903333333333327,0.0719126936951937,,5.4482857142857143e-05,-0.056994451367536114,0.010523407122317696,5,-0.9749279121818236,-0.2225209339563146,8720.34,-0.049983930974000806,0
2020-05-24,9179.01,9298.0,8700.0,8720.34,70379.86645,,,6.724e-05,0.15773,10.0,1.0662428299813997,0.9976675221378982,1.052597719813677,0.739067251055241,-0.04998393097400078,-0.03840814233651091,-0.09914215230515588,-0.05127637976639384,9129.913999999999,0.9551393364712966,9353.676000000001,0.9322901498833185,9299.897,0.9376813528149828,9207.646966961964,8963.337477528119,244.30948943384465,379.56055667746074,0.028016050914740097,0.04352588966456133,49.96627407656201,0.49966274076562006,9299.897,10135.770164241496,8464.023835758506,0.15332240297132038,0.17975966061591755,0.029350896814613434,0.042663039844602006,95227.9597689,0.6169504726068544,0.07262,0.07906752886002887,,6.282e-05,-0.10794197347867585,-0.10944058300772663,6,-0.7818314824680299,0.6234898018587334,8777.21,0.006521534710802444,1
2020-05-25,8718.14,8822.9,8642.72,8777.21,17731.547854,,,-4.226e-05,0.11903750000000002,8.0,1.0052055265853272,0.9846773633079304,0.9932700710134542,0.19212755447632218,0.0065215347108025234,-0.04283424209378417,-0.09828712554949559,0.006500361507973762,8983.070000000002,0.9770835582935452,9299.755000000001,0.9438108853405276,9287.666,0.9450393672640682,9141.425895121662,8949.55025697048,191.8756381511812,342.0235729722049,0.021860663941181902,0.03896723138357233,53.082880003659014,0.5308288000365902,9287.666,10147.486941344694,8427.845058655304,0.20316145173105132,0.18515328637888032,0.026582930547400404,0.04250965539246277,92290.4988945,-0.7480593705502833,0.07866916666666668,0.06614301587301588,,6.626857142857142e-05,-0.07719343989284488,-0.057877382084534745,0,0.0,1.0,8841.18,0.007288192945138737,1
2020-05-26,8900.35,9017.67,8700.0,8841.18,58299.770138,,,4.599e-05,-0.02358181818181817,11.0,1.0199622674801327,0.9840315433007811,1.0066925455651847,0.6484292563023227,0.007288192945138716,-0.03681931333511268,-0.09558049537979019,0.007261762409802317,8937.576000000001,0.9892145252806801,9245.746000000001,0.9562430116509797,9272.579000000002,0.9534758345008437,9095.2342189491,8941.522830528223,153.71138842087566,304.3611360619391,0.017385845375942538,0.03442539752181712,50.45866298005668,0.5045866298005668,9272.579000000002,10153.42586946629,8391.732130533714,0.25512259000171655,0.1899896176600464,0.026600342115161376,0.042425827220426426,89909.2222804,2.2879120659987024,0.08439522727272729,0.057415256132756144,,5.855285714285715e-05,-0.025083116009549267,-0.057571096450693804,1,0.7818314824680298,0.6234898018587336,9204.07,0.041045426063036766,1
2020-05-27,8841.0,9225.0,8811.73,9204.07,68910.355514,,,-0.00014025,0.19622777777777778,18.0,1.0022739940048262,0.9573732055492842,0.9605533204332432,0.8013110679651805,0.04104542606303685,0.05547146097514544,-0.03231480439849743,0.040225425628930105,8944.39,1.0290327233047754,9198.149,1.0006437164694766,9233.4625,0.9968167412820489,9111.978185264623,8960.970769007614,151.00741625700903,273.6903921009531,0.016406591459757373,0.029735800803443815,51.77063834664018,0.5177063834664019,9233.4625,10047.812003006848,8419.112996993152,0.48195338740217003,0.17639092659050665,0.028152373609216966,0.037806363542421985,85997.0094872,0.18200046674084525,0.09722781986531988,0.06801763708513708,,2.4231428571428572e-05,0.0037153762268264945,-0.04917025136259778,2,0.9749279121818236,-0.22252093395631434,9575.89,0.040397345956734325,1
2020-05-28,9204.07,9625.47,9110.0,9575.89,74110.787662,,,-1.187e-05,0.19980625,16.0,1.0051775866264128,0.9513476031992849,0.9611712331699717,0.8753067674073153,0.04039734595673439,0.09099474662221829,0.055933352814365955,0.0396027036055747,9023.738000000001,1.0611888332750794,9182.345,1.0428588775525207,9222.2565,1.038345658679088,9183.34923368545,9006.520341673717,176.82889201173384,254.31809208310924,0.01846605297384722,0.026558167656803622,46.4764985765113,0.464764985765113,9222.2565,10009.497293933317,8435.015706066682,0.7246031345969314,0.17072628459928804,0.03151338354943133,0.03884265339342907,84668.3590503,0.07546662775442337,0.12415073653198654,0.1013356727994228,,8.25e-06,0.04322186694846475,-0.016235991012879758,3,0.43388373911755823,-0.900968867902419,9427.07,-0.015541114194085324,0
2020-05-29,9575.87,9605.26,9330.0,9427.07,57374.362961,,,-6.04e-06,-0.005607692307692306,13.0,1.0189019493861826,0.9897030572595727,1.015784331717066,0.6876159761532309,-0.015541114194085326,0.06626830355224067,0.028033805888767693,-0.015663143272285802,9165.083999999999,1.0285852262783408,9147.499,1.0305625614170606,9216.640000000001,1.0228315307964724,9220.844736195382,9037.672168216404,183.1725679789779,240.08898726228298,0.019430487731498535,0.025468039089800224,52.01940379680764,0.5201940379680764,9216.640000000001,9995.916451183115,8437.363548816887,0.6350162703367459,0.1691020699914749,0.031754031081753044,0.03852825369591242,83439.54322,-0.2258298046612387,0.1301421118233618,0.08612171675546676,,-2.4228571428571434e-06,0.08104385838166861,-0.03564614910905095,4,-0.433883739117558,-0.9009688679024191,9697.72,0.028709874860375455,1
2020-05-30,9426.6,9740.0,9331.23,9697.72,55665.27254,,,0.0001,0.020042857142857147,7.0,1.0043597876614299,0.9622086428562591,0.9720429131795928,0.7226483105397649,0.02870987486037535,0.05363388153284365,0.05649433771100809,0.028305468467552164,9349.185999999998,1.0372796091552785,9166.128,1.0579952625579743,9265.3875,1.0466610273990158,9294.210161396093,9086.564600200374,207.64556119571898,233.6003020489702,0.02141179176092102,0.02408816732685314,55.37180823433948,0.5537180823433948,9265.3875,10036.517225501986,8494.257774498015,0.7803241048181364,0.1664538532256714,0.03199242647965798,0.03326075984418789,77029.54774560001,-0.029788399082735784,0.07141380494505495,0.09480783920444635,,1.8300000000000011e-06,0.10487501153555634,0.019585908743480207,5,-0.9749279121818236,-0.2225209339563146,9448.27,-0.02572254096839246,0
2020-05-31,9697.72,9700.0,9381.41,9448.27,48333.786403,,,0.0001,-0.12756666666666666,9.0,1.026642972734691,0.9929235722518513,1.0264016587163576,0.6807012343830245,-0.025722540968392438,-0.013327220759636882,0.08347495625170587,-0.026059150370553428,9470.604000000001,0.99764175547832,9204.09,1.0265295102503345,9309.725,1.014881749997986,9317.911675027464,9113.357592778124,204.55408224934035,227.79105808904427,0.02164989805004941,0.024109287529785268,45.998653384665836,0.4599865338466584,9309.725,10009.084899441992,8610.365100558009,0.5990512896940066,0.15024286956746663,0.028987630390316446,0.03357711499451922,71005.87447415,-0.1317066422648292,-0.0377105006105006,0.054051172537779676,,6.510000000000002e-06,0.06866617351982418,0.04186069591394537,6,-0.7818314824680299,0.6234898018587334,10200.77,0.07964420999823248,1
2020-06-01,9448.27,10380.0,9421.67,10200.77,76649.12696,,,9.38e-06,0.14780588235294118,17.0,1.0175702422464186,0.9236234127423714,0.9262310590278969,1.087033674359693,0.07964420999823241,0.08207216027885655,0.16218821242741166,0.07663155167361478,9669.944,1.0548944233803217,9307.167,1.0960123526310424,9379.223999999998,1.0875921078332282,9453.736032715547,9193.906659979744,259.8293727358032,234.1987210183961,0.025471545063343568,0.02295892574956558,56.49334030644605,0.5649334030644605,9379.223999999998,10143.10165833359,8615.346341666407,1.037747105859998,0.16288717666484803,0.03756086227159494,0.03715951382635962,70512.19181885,0.5858291407362719,0.013427357609710555,0.05816094144534271,,1.3887142857142858e-05,0.10828905038749159,0.1124067611777535,0,0.0,1.0,9518.04,-0.06692926122243709,0
