,symbol,funding_time,funding_rate
2905,BTCUSDT,2022-05-05 16:00:00,0.0001
2906,BTCUSDT,2022-05-06 00:00:00,-0.0001346
2907,BTCUSDT,2022-05-06 08:00:00,-5.734e-05
2908,BTCUSDT,2022-05-06 16:00:00,4.197e-05
2909,BTCUSDT,2022-05-07 00:00:00,-5.273e-05
2910,BTCUSDT,2022-05-07 08:00:00,5.998e-05
2911,BTCUSDT,2022-05-07 16:00:00,7.13e-06
2912,BTCUSDT,2022-05-08 00:00:00,-2.659e-05
2913,BTCUSDT,2022-05-08 08:00:00,0.0001
2914,BTCUSDT,2022-05-08 16:00:00,0.0001
2915,BTCUSDT,2022-05-09 00:00:00,0.0001
2916,BTCUSDT,2022-05-09 08:00:00,0.0001
2917,BTCUSDT,2022-05-09 16:00:00,0.0001
2918,BTCUSDT,2022-05-10 00:00:00,0.0001
2919,BTCUSDT,2022-05-10 08:00:00,0.0001
2920,BTCUSDT,2022-05-10 16:00:00,0.0001
2921,BTCUSDT,2022-05-11 00:00:00,7.58e-05
2922,BTCUSDT,2022-05-11 08:00:00,6.939e-05
2923,BTCUSDT,2022-05-11 16:00:00,-3.512e-05
2924,BTCUSDT,2022-05-12 00:00:00,-0.00018773
2925,BTCUSDT,2022-05-12 08:00:00,-0.00041995
2926,BTCUSDT,2022-05-12 16:00:00,-0.00014678
2927,BTCUSDT,2022-05-13 00:00:00,-7.127e-05
2928,BTCUSDT,2022-05-13 08:00:00,-6.05e-06
2929,BTCUSDT,2022-05-13 16:00:00,6.045e-05
2930,BTCUSDT,2022-05-14 00:00:00,0.0001
2931,BTCUSDT,2022-05-14 08:00:00,0.0001
2932,BTCUSDT,2022-05-14 16:00:00,0.0001
2933,BTCUSDT,2022-05-15 00:00:00,8.29e-05
2934,BTCUSDT,2022-05-15 08:00:00,0.0001
2935,BTCUSDT,2022-05-15 16:00:00,9.053e-05
2936,BTCUSDT,2022-05-16 00:00:00,0.0001
2937,BTCUSDT,2022-05-16 08:00:00,8.883e-05
2938,BTCUSDT,2022-05-16 16:00:00,4.94e-05
2939,BTCUSDT,2022-05-17 00:00:00,0.0001
2940,BTCUSDT,2022-05-17 08:00:00,-7.1e-06
2941,BTCUSDT,2022-05-17 16:00:00,4.705e-05
2942,BTCUSDT,2022-05-18 00:00:00,-6.956e-05
2943,BTCUSDT,2022-05-18 08:00:00,-5.753e-05
2944,BTCUSDT,2022-05-18 16:00:00,2.893e-05
2945,BTCUSDT,2022-05-19 00:00:00,-3.41e-06
2946,BTCUSDT,2022-05-19 08:00:00,5.624e-05
2947,BTCUSDT,2022-05-19 16:00:00,7.465e-05
2948,BTCUSDT,2022-05-20 00:00:00,0.0001
2949,BTCUSDT,2022-05-20 08:00:00,0.0001
2950,BTCUSDT,2022-05-20 16:00:00,0.0001
2951,BTCUSDT,2022-05-21 00:00:00,-2.02e-06
2952,BTCUSDT,2022-05-21 08:00:00,-2.146e-05
2953,BTCUSDT,2022-05-21 16:00:00,2.549e-05
2954,BTCUSDT,2022-05-22 00:00:00,2.41e-05
2955,BTCUSDT,2022-05-22 08:00:00,-3.063e-05
2956,BTCUSDT,2022-05-22 16:00:00,0.0001
2957,BTCUSDT,2022-05-23 00:00:00,0.0001
2958,BTCUSDT,2022-05-23 08:00:00,0.0001
2959,BTCUSDT,2022-05-23 16:00:00,0.0001
2960,BTCUSDT,2022-05-24 00:00:00,-0.00012372
2961,BTCUSDT,2022-05-24 08:00:00,-6.76e-06
2962,BTCUSDT,2022-05-24 16:00:00,2.892e-05
2963,BTCUSDT,2022-05-25 00:00:00,3.679e-05
2964,BTCUSDT,2022-05-25 08:00:00,0.0001
2965,BTCUSDT,2022-05-25 16:00:00,0.0001
2966,BTCUSDT,2022-05-26 00:00:00,7.516e-05
2967,BTCUSDT,2022-05-26 08:00:00,0.0001
2968,BTCUSDT,2022-05-26 16:00:00,7.21e-06
2969,BTCUSDT,2022-05-27 00:00:00,0.0001
2970,BTCUSDT,2022-05-27 08:00:00,0.0001
2971,BTCUSDT,2022-05-27 16:00:00,0.0001
2972,BTCUSDT,2022-05-28 00:00:00,0.0001
2973,BTCUSDT,2022-05-28 08:00:00,8.712e-05
2974,BTCUSDT,2022-05-28 16:00:00,0.0001
2975,BTCUSDT,2022-05-29 00:00:00,0.0001
2976,BTCUSDT,2022-05-29 08:00:00,0.0001
2977,BTCUSDT,2022-05-29 16:00:00,0.0001
2978,BTCUSDT,2022-05-30 00:00:00,0.0001
2979,BTCUSDT,2022-05-30 08:00:00,0.0001
2980,BTCUSDT,2022-05-30 16:00:00,0.0001
2981,BTCUSDT,2022-05-31 00:00:00,0.0001
2982,BTCUSDT,2022-05-31 08:00:00,0.0001
2983,BTCUSDT,2022-05-31 16:00:00,0.0001
2984,BTCUSDT,2022-06-01 00:00:00,0.0001
2985,BTCUSDT,2022-06-01 08:00:00,0.0001
2986,BTCUSDT,2022-06-01 16:00:00,0.0001
2987,BTCUSDT,2022-06-02 00:00:00,-1.452e-05
2988,BTCUSDT,2022-06-02 08:00:00,2.265e-05
2989,BTCUSDT,2022-06-02 16:00:00,2.107e-05
2990,BTCUSDT,2022-06-03 00:00:00,-3.378e-05
2991,BTCUSDT,2022-06-03 08:00:00,-1.456e-05
2992,BTCUSDT,2022-06-03 16:00:00,6.937e-05
2993,BTCUSDT,2022-06-04 00:00:00,2.7e-06
2994,BTCUSDT,2022-06-04 08:00:00,4.795e-05
2995,BTCUSDT,2022-06-04 16:00:00,5.506e-05
2996,BTCUSDT,2022-06-05 00:00:00,4.358e-05
2997,BTCUSDT,2022-06-05 08:00:00,2.828e-05
2998,BTCUSDT,2022-06-05 16:00:00,4.753e-05
2999,BTCUSDT,2022-06-06 00:00:00,6.036e-05
3000,BTCUSDT,2022-06-06 08:00:00,9.656e-05
3001,BTCUSDT,2022-06-06 16:00:00,0.0001
3002,BTCUSDT,2022-06-07 00:00:00,0.0001
3003,BTCUSDT,2022-06-07 08:00:00,-0.00010234
3004,BTCUSDT,2022-06-07 16:00:00,-3.705e-05
3005,BTCUSDT,2022-06-08 00:00:00,0.0001
3006,BTCUSDT,2022-06-08 08:00:00,0.0001
3007,BTCUSDT,2022-06-08 16:00:00,0.0001
3008,BTCUSDT,2022-06-09 00:00:00,0.0001
3009,BTCUSDT,2022-06-09 08:00:00,9.106e-05
3010,BTCUSDT,2022-06-09 16:00:00,0.0001
3011,BTCUSDT,2022-06-10 00:00:00,0.0001
3012,BTCUSDT,2022-06-10 08:00:00,9.289e-05
3013,BTCUSDT,2022-06-10 16:00:00,3.503e-05
3014,BTCUSDT,2022-06-11 00:00:00,1.762e-05
3015,BTCUSDT,2022-06-11 08:00:00,3.79e-06
3016,BTCUSDT,2022-06-11 16:00:00,6.606e-05
3017,BTCUSDT,2022-06-12 00:00:00,0.0001
3018,BTCUSDT,2022-06-12 08:00:00,5.63e-06
3019,BTCUSDT,2022-06-12 16:00:00,4.39e-06
3020,BTCUSDT,2022-06-13 00:00:00,5.616e-05
3021,BTCUSDT,2022-06-13 08:00:00,-3.182e-05
3022,BTCUSDT,2022-06-13 16:00:00,-5.8e-06
3023,BTCUSDT,2022-06-14 00:00:00,4.088e-05
3024,BTCUSDT,2022-06-14 08:00:00,-0.00010037
3025,BTCUSDT,2022-06-14 16:00:00,-5.186e-05
3026,BTCUSDT,2022-06-15 00:00:00,-2.077e-05
3027,BTCUSDT,2022-06-15 08:00:00,-7.24e-05
3028,BTCUSDT,2022-06-15 16:00:00,-6.66e-06
3029,BTCUSDT,2022-06-16 00:00:00,-4.114e-05
3030,BTCUSDT,2022-06-16 08:00:00,4.475e-05
3031,BTCUSDT,2022-06-16 16:00:00,-5.277e-05
3032,BTCUSDT,2022-06-17 00:00:00,-2.222e-05
3033,BTCUSDT,2022-06-17 08:00:00,-9.486e-05
3034,BTCUSDT,2022-06-17 16:00:00,5.092e-05
3035,BTCUSDT,2022-06-18 00:00:00,7.356e-05
3036,BTCUSDT,2022-06-18 08:00:00,4.575e-05
3037,BTCUSDT,2022-06-18 16:00:00,5.227e-05
3038,BTCUSDT,2022-06-19 00:00:00,4.243e-05
3039,BTCUSDT,2022-06-19 08:00:00,-4.559e-05
3040,BTCUSDT,2022-06-19 16:00:00,7.239e-05
3041,BTCUSDT,2022-06-20 00:00:00,8.73e-06
3042,BTCUSDT,2022-06-20 08:00:00,-5.4e-06
3043,BTCUSDT,2022-06-20 16:00:00,6.08e-05
3044,BTCUSDT,2022-06-21 00:00:00,0.0001
3045,BTCUSDT,2022-06-21 08:00:00,4.967e-05
3046,BTCUSDT,2022-06-21 16:00:00,2.028e-05
3047,BTCUSDT,2022-06-22 00:00:00,1.78e-06
3048,BTCUSDT,2022-06-22 08:00:00,-2.982e-05
3049,BTCUSDT,2022-06-22 16:00:00,-1.64e-05
3050,BTCUSDT,2022-06-23 00:00:00,-8.72e-06
3051,BTCUSDT,2022-06-23 08:00:00,-1.577e-05
3052,BTCUSDT,2022-06-23 16:00:00,-2.656e-05
3053,BTCUSDT,2022-06-24 00:00:00,6.006e-05
3054,BTCUSDT,2022-06-24 08:00:00,0.0001
3055,BTCUSDT,2022-06-24 16:00:00,0.0001
3056,BTCUSDT,2022-06-25 00:00:00,2.621e-05
3057,BTCUSDT,2022-06-25 08:00:00,0.0001
3058,BTCUSDT,2022-06-25 16:00:00,0.0001
3059,BTCUSDT,2022-06-26 00:00:00,0.0001
3060,BTCUSDT,2022-06-26 08:00:00,0.0001
3061,BTCUSDT,2022-06-26 16:00:00,6.69e-06
3062,BTCUSDT,2022-06-27 00:00:00,7.82e-05
3063,BTCUSDT,2022-06-27 08:00:00,3.533e-05
3064,BTCUSDT,2022-06-27 16:00:00,6.102e-05
3065,BTCUSDT,2022-06-28 00:00:00,-2.586e-05
3066,BTCUSDT,2022-06-28 08:00:00,-5.613e-05
3067,BTCUSDT,2022-06-28 16:00:00,2.435e-05
3068,BTCUSDT,2022-06-29 00:00:00,4.188e-05
3069,BTCUSDT,2022-06-29 08:00:00,8.335e-05
3070,BTCUSDT,2022-06-29 16:00:00,5.319e-05
3071,BTCUSDT,2022-06-30 00:00:00,3.24e-06
3072,BTCUSDT,2022-06-30 08:00:00,-5.159e-05
3073,BTCUSDT,2022-06-30 16:00:00,-0.00015879
3074,BTCUSDT,2022-07-01 00:00:00,-8.786e-05
3075,BTCUSDT,2022-07-01 08:00:00,3.106e-05
3076,BTCUSDT,2022-07-01 16:00:00,-8.061e-05
3077,BTCUSDT,2022-07-02 00:00:00,-2.913e-05
3078,BTCUSDT,2022-07-02 08:00:00,5.218e-05
3079,BTCUSDT,2022-07-02 16:00:00,2.12e-05
3080,BTCUSDT,2022-07-03 00:00:00,3.57e-05
3081,BTCUSDT,2022-07-03 08:00:00,4.779e-05
3082,BTCUSDT,2022-07-03 16:00:00,7.251e-05
3083,BTCUSDT,2022-07-04 00:00:00,7.792e-05
3084,BTCUSDT,2022-07-04 08:00:00,4.63e-05
3085,BTCUSDT,2022-07-04 16:00:00,2.248e-05
3086,BTCUSDT,2022-07-05 00:00:00,5.291e-05
3087,BTCUSDT,2022-07-05 08:00:00,0.0001
3088,BTCUSDT,2022-07-05 16:00:00,1.2e-06
3089,BTCUSDT,2022-07-06 00:00:00,0.0001
3090,BTCUSDT,2022-07-06 08:00:00,0.0001
3091,BTCUSDT,2022-07-06 16:00:00,8.373e-05
3092,BTCUSDT,2022-07-07 00:00:00,5.274e-05
3093,BTCUSDT,2022-07-07 08:00:00,0.0001
3094,BTCUSDT,2022-07-07 16:00:00,0.0001
3095,BTCUSDT,2022-07-08 00:00:00,2.12e-06
3096,BTCUSDT,2022-07-08 08:00:00,0.0001
3097,BTCUSDT,2022-07-08 16:00:00,0.0001
3098,BTCUSDT,2022-07-09 00:00:00,0.0001
3099,BTCUSDT,2022-07-09 08:00:00,0.0001
3100,BTCUSDT,2022-07-09 16:00:00,6.143e-05
3101,BTCUSDT,2022-07-10 00:00:00,9.962e-05
3102,BTCUSDT,2022-07-10 08:00:00,0.0001
3103,BTCUSDT,2022-07-10 16:00:00,0.0001
3104,BTCUSDT,2022-07-11 00:00:00,4.543e-05
3105,BTCUSDT,2022-07-11 08:00:00,7.236e-05
3106,BTCUSDT,2022-07-11 16:00:00,8.5e-05
3107,BTCUSDT,2022-07-12 00:00:00,8.003e-05
3108,BTCUSDT,2022-07-12 08:00:00,6.433e-05
3109,BTCUSDT,2022-07-12 16:00:00,2.667e-05
3110,BTCUSDT,2022-07-13 00:00:00,-1.204e-05
3111,BTCUSDT,2022-07-13 08:00:00,6.17e-06
3112,BTCUSDT,2022-07-13 16:00:00,-1.218e-05
3113,BTCUSDT,2022-07-14 00:00:00,5.7e-07
3114,BTCUSDT,2022-07-14 08:00:00,0.0001
3115,BTCUSDT,2022-07-14 16:00:00,3.451e-05
3116,BTCUSDT,2022-07-15 00:00:00,9.257e-05
3117,BTCUSDT,2022-07-15 08:00:00,1.401e-05
3118,BTCUSDT,2022-07-15 16:00:00,1.601e-05
3119,BTCUSDT,2022-07-16 00:00:00,6.055e-05
3120,BTCUSDT,2022-07-16 08:00:00,7.996e-05
3121,BTCUSDT,2022-07-16 16:00:00,8e-06
3122,BTCUSDT,2022-07-17 00:00:00,8.038e-05
3123,BTCUSDT,2022-07-17 08:00:00,0.0001
3124,BTCUSDT,2022-07-17 16:00:00,8.709e-05
3125,BTCUSDT,2022-07-18 00:00:00,0.0001
3126,BTCUSDT,2022-07-18 08:00:00,0.0001
3127,BTCUSDT,2022-07-18 16:00:00,0.0001
3128,BTCUSDT,2022-07-19 00:00:00,0.0001
3129,BTCUSDT,2022-07-19 08:00:00,0.0001
3130,BTCUSDT,2022-07-19 16:00:00,0.0001
3131,BTCUSDT,2022-07-20 00:00:00,0.0001
3132,BTCUSDT,2022-07-20 08:00:00,0.0001
3133,BTCUSDT,2022-07-20 16:00:00,8.118e-05
3134,BTCUSDT,2022-07-21 00:00:00,0.0001
3135,BTCUSDT,2022-07-21 08:00:00,0.0001
3136,BTCUSDT,2022-07-21 16:00:00,0.0001
3137,BTCUSDT,2022-07-22 00:00:00,0.0001
3138,BTCUSDT,2022-07-22 08:00:00,0.0001
3139,BTCUSDT,2022-07-22 16:00:00,5.172e-05
3140,BTCUSDT,2022-07-23 00:00:00,9.043e-05
3141,BTCUSDT,2022-07-23 08:00:00,1.021e-05
3142,BTCUSDT,2022-07-23 16:00:00,0.0001
3143,BTCUSDT,2022-07-24 00:00:00,3.77e-05
3144,BTCUSDT,2022-07-24 08:00:00,0.0001
3145,BTCUSDT,2022-07-24 16:00:00,8.293e-05
3146,BTCUSDT,2022-07-25 00:00:00,0.0001
3147,BTCUSDT,2022-07-25 08:00:00,1.238e-05
3148,BTCUSDT,2022-07-25 16:00:00,2.319e-05
3149,BTCUSDT,2022-07-26 00:00:00,0.0001
3150,BTCUSDT,2022-07-26 08:00:00,3.654e-05
3151,BTCUSDT,2022-07-26 16:00:00,8.659e-05
3152,BTCUSDT,2022-07-27 00:00:00,4.591e-05
3153,BTCUSDT,2022-07-27 08:00:00,5.085e-05
3154,BTCUSDT,2022-07-27 16:00:00,2.951e-05
3155,BTCUSDT,2022-07-28 00:00:00,9.229e-05
3156,BTCUSDT,2022-07-28 08:00:00,0.0001
3157,BTCUSDT,2022-07-28 16:00:00,0.0001
3158,BTCUSDT,2022-07-29 00:00:00,0.0001
3159,BTCUSDT,2022-07-29 08:00:00,0.0001
3160,BTCUSDT,2022-07-29 16:00:00,0.0001
3161,BTCUSDT,2022-07-30 00:00:00,0.0001
3162,BTCUSDT,2022-07-30 08:00:00,0.0001
3163,BTCUSDT,2022-07-30 16:00:00,0.0001
3164,BTCUSDT,2022-07-31 00:00:00,0.0001
3165,BTCUSDT,2022-07-31 08:00:00,0.0001
3166,BTCUSDT,2022-07-31 16:00:00,6.281e-05
3167,BTCUSDT,2022-08-01 00:00:00,0.0001
3168,BTCUSDT,2022-08-01 08:00:00,0.0001
3169,BTCUSDT,2022-08-01 16:00:00,6.449e-05
3170,BTCUSDT,2022-08-02 00:00:00,0.0001
3171,BTCUSDT,2022-08-02 08:00:00,9.733e-05
3172,BTCUSDT,2022-08-02 16:00:00,5.885e-05
3173,BTCUSDT,2022-08-03 00:00:00,3.28e-06
3174,BTCUSDT,2022-08-03 08:00:00,-3.96e-05
3175,BTCUSDT,2022-08-03 16:00:00,4.382e-05
3176,BTCUSDT,2022-08-04 00:00:00,-1.91e-06
3177,BTCUSDT,2022-08-04 08:00:00,1.778e-05
3178,BTCUSDT,2022-08-04 16:00:00,1.436e-05
3179,BTCUSDT,2022-08-05 00:00:00,1.692e-05
3180,BTCUSDT,2022-08-05 08:00:00,6.774e-05
3181,BTCUSDT,2022-08-05 16:00:00,2.115e-05
3182,BTCUSDT,2022-08-06 00:00:00,6.888e-05
3183,BTCUSDT,2022-08-06 08:00:00,8.589e-05
3184,BTCUSDT,2022-08-06 16:00:00,0.0001
3185,BTCUSDT,2022-08-07 00:00:00,0.0001
3186,BTCUSDT,2022-08-07 08:00:00,-7.37e-06
3187,BTCUSDT,2022-08-07 16:00:00,2.401e-05
3188,BTCUSDT,2022-08-08 00:00:00,0.0001
3189,BTCUSDT,2022-08-08 08:00:00,2.79e-05
3190,BTCUSDT,2022-08-08 16:00:00,0.0001
3191,BTCUSDT,2022-08-09 00:00:00,0.0001
3192,BTCUSDT,2022-08-09 08:00:00,7.92e-05
3193,BTCUSDT,2022-08-09 16:00:00,0.0001
3194,BTCUSDT,2022-08-10 00:00:00,-1.314e-05
3195,BTCUSDT,2022-08-10 08:00:00,5.81e-06
3196,BTCUSDT,2022-08-10 16:00:00,9.44e-05
3197,BTCUSDT,2022-08-11 00:00:00,7.206e-05
3198,BTCUSDT,2022-08-11 08:00:00,0.0001
3199,BTCUSDT,2022-08-11 16:00:00,4.911e-05
3200,BTCUSDT,2022-08-12 00:00:00,9.024e-05
3201,BTCUSDT,2022-08-12 08:00:00,1.412e-05
3202,BTCUSDT,2022-08-12 16:00:00,-3.384e-05
3203,BTCUSDT,2022-08-13 00:00:00,-3.559e-05
3204,BTCUSDT,2022-08-13 08:00:00,8.455e-05
3205,BTCUSDT,2022-08-13 16:00:00,2.154e-05
3206,BTCUSDT,2022-08-14 00:00:00,2.396e-05
3207,BTCUSDT,2022-08-14 08:00:00,-3.33e-06
3208,BTCUSDT,2022-08-14 16:00:00,1.239e-05
3209,BTCUSDT,2022-08-15 00:00:00,-3.766e-05
3210,BTCUSDT,2022-08-15 08:00:00,1.077e-05
3211,BTCUSDT,2022-08-15 16:00:00,-1.339e-05
3212,BTCUSDT,2022-08-16 00:00:00,3.243e-05
3213,BTCUSDT,2022-08-16 08:00:00,1.56e-06
3214,BTCUSDT,2022-08-16 16:00:00,2.87e-05
3215,BTCUSDT,2022-08-17 00:00:00,4.66e-06
3216,BTCUSDT,2022-08-17 08:00:00,2.62e-06
3217,BTCUSDT,2022-08-17 16:00:00,9.364e-05
3218,BTCUSDT,2022-08-18 00:00:00,8.391e-05
3219,BTCUSDT,2022-08-18 08:00:00,0.0001
3220,BTCUSDT,2022-08-18 16:00:00,7.171e-05
3221,BTCUSDT,2022-08-19 00:00:00,0.0001
3222,BTCUSDT,2022-08-19 08:00:00,2.108e-05
3223,BTCUSDT,2022-08-19 16:00:00,-6.746e-05
3224,BTCUSDT,2022-08-20 00:00:00,1.07e-05
3225,BTCUSDT,2022-08-20 08:00:00,-6.722e-05
3226,BTCUSDT,2022-08-20 16:00:00,-4.567e-05
3227,BTCUSDT,2022-08-21 00:00:00,-1.957e-05
3228,BTCUSDT,2022-08-21 08:00:00,-3.589e-05
3229,BTCUSDT,2022-08-21 16:00:00,-3.234e-05
3230,BTCUSDT,2022-08-22 00:00:00,-8.092e-05
3231,BTCUSDT,2022-08-22 08:00:00,-3.215e-05
3232,BTCUSDT,2022-08-22 16:00:00,4.021e-05
3233,BTCUSDT,2022-08-23 00:00:00,-3.345e-05
3234,BTCUSDT,2022-08-23 08:00:00,-4.031e-05
3235,BTCUSDT,2022-08-23 16:00:00,8.46e-06
3236,BTCUSDT,2022-08-24 00:00:00,2.509e-05
3237,BTCUSDT,2022-08-24 08:00:00,-4.353e-05
3238,BTCUSDT,2022-08-24 16:00:00,-3.538e-05
3239,BTCUSDT,2022-08-25 00:00:00,1.28e-06
3240,BTCUSDT,2022-08-25 08:00:00,1.547e-05
3241,BTCUSDT,2022-08-25 16:00:00,4.481e-05
3242,BTCUSDT,2022-08-26 00:00:00,-1.707e-05
3243,BTCUSDT,2022-08-26 08:00:00,3.207e-05
3244,BTCUSDT,2022-08-26 16:00:00,2.599e-05
3245,BTCUSDT,2022-08-27 00:00:00,-2.808e-05
3246,BTCUSDT,2022-08-27 08:00:00,-6.29e-05
3247,BTCUSDT,2022-08-27 16:00:00,-4.396e-05
3248,BTCUSDT,2022-08-28 00:00:00,-1.396e-05
3249,BTCUSDT,2022-08-28 08:00:00,-8.758e-05
3250,BTCUSDT,2022-08-28 16:00:00,-2.443e-05
3251,BTCUSDT,2022-08-29 00:00:00,-0.00013623
3252,BTCUSDT,2022-08-29 08:00:00,-0.00010056
3253,BTCUSDT,2022-08-29 16:00:00,-6.193e-05
3254,BTCUSDT,2022-08-30 00:00:00,1.123e-05
3255,BTCUSDT,2022-08-30 08:00:00,-3.356e-05
3256,BTCUSDT,2022-08-30 16:00:00,-5.903e-05
3257,BTCUSDT,2022-08-31 00:00:00,-2.089e-05
3258,BTCUSDT,2022-08-31 08:00:00,5.779e-05
3259,BTCUSDT,2022-08-31 16:00:00,4.95e-05
3260,BTCUSDT,2022-09-01 00:00:00,9.39e-05
3261,BTCUSDT,2022-09-01 08:00:00,2.266e-05
3262,BTCUSDT,2022-09-01 16:00:00,3.63e-05
3263,BTCUSDT,2022-09-02 00:00:00,2.498e-05
3264,BTCUSDT,2022-09-02 08:00:00,4.905e-05
3265,BTCUSDT,2022-09-02 16:00:00,4.443e-05
3266,BTCUSDT,2022-09-03 00:00:00,-1.99e-06
3267,BTCUSDT,2022-09-03 08:00:00,9.442e-05
3268,BTCUSDT,2022-09-03 16:00:00,1.115e-05
3269,BTCUSDT,2022-09-04 00:00:00,5.88e-06
3270,BTCUSDT,2022-09-04 08:00:00,5.463e-05
3271,BTCUSDT,2022-09-04 16:00:00,2.119e-05
3272,BTCUSDT,2022-09-05 00:00:00,8.292e-05
3273,BTCUSDT,2022-09-05 08:00:00,-7.37e-06
3274,BTCUSDT,2022-09-05 16:00:00,4.712e-05
3275,BTCUSDT,2022-09-06 00:00:00,-2.45e-06
3276,BTCUSDT,2022-09-06 08:00:00,3.43e-06
3277,BTCUSDT,2022-09-06 16:00:00,3.473e-05
3278,BTCUSDT,2022-09-07 00:00:00,-8.601e-05
3279,BTCUSDT,2022-09-07 08:00:00,2.729e-05
3280,BTCUSDT,2022-09-07 16:00:00,-3.48e-05
3281,BTCUSDT,2022-09-08 00:00:00,6.2e-06
3282,BTCUSDT,2022-09-08 08:00:00,3.327e-05
3283,BTCUSDT,2022-09-08 16:00:00,5.667e-05
3284,BTCUSDT,2022-09-09 00:00:00,1.312e-05
3285,BTCUSDT,2022-09-09 08:00:00,0.0001
3286,BTCUSDT,2022-09-09 16:00:00,0.0001
3287,BTCUSDT,2022-09-10 00:00:00,0.0001
3288,BTCUSDT,2022-09-10 08:00:00,9.764e-05
3289,BTCUSDT,2022-09-10 16:00:00,0.0001
3290,BTCUSDT,2022-09-11 00:00:00,7.115e-05
3291,BTCUSDT,2022-09-11 08:00:00,0.0001
3292,BTCUSDT,2022-09-11 16:00:00,6.712e-05
3293,BTCUSDT,2022-09-12 00:00:00,0.0001
3294,BTCUSDT,2022-09-12 08:00:00,8.246e-05
3295,BTCUSDT,2022-09-12 16:00:00,0.0001
3296,BTCUSDT,2022-09-13 00:00:00,9.965e-05
3297,BTCUSDT,2022-09-13 08:00:00,0.0001
3298,BTCUSDT,2022-09-13 16:00:00,0.0001
3299,BTCUSDT,2022-09-14 00:00:00,-3.953e-05
3300,BTCUSDT,2022-09-14 08:00:00,7.27e-06
3301,BTCUSDT,2022-09-14 16:00:00,1.004e-05
3302,BTCUSDT,2022-09-15 00:00:00,3.24e-06
3303,BTCUSDT,2022-09-15 08:00:00,0.0001
3304,BTCUSDT,2022-09-15 16:00:00,8.13e-06
3305,BTCUSDT,2022-09-16 00:00:00,8.055e-05
3306,BTCUSDT,2022-09-16 08:00:00,4.349e-05
3307,BTCUSDT,2022-09-16 16:00:00,2.919e-05
3308,BTCUSDT,2022-09-17 00:00:00,3.024e-05
3309,BTCUSDT,2022-09-17 08:00:00,4.336e-05
3310,BTCUSDT,2022-09-17 16:00:00,1.467e-05
3311,BTCUSDT,2022-09-18 00:00:00,6.428e-05
3312,BTCUSDT,2022-09-18 08:00:00,7.82e-05
3313,BTCUSDT,2022-09-18 16:00:00,3.564e-05
3314,BTCUSDT,2022-09-19 00:00:00,3.581e-05
3315,BTCUSDT,2022-09-19 08:00:00,-9.289e-05
3316,BTCUSDT,2022-09-19 16:00:00,6e-06
3317,BTCUSDT,2022-09-20 00:00:00,7.813e-05
3318,BTCUSDT,2022-09-20 08:00:00,5.855e-05
3319,BTCUSDT,2022-09-20 16:00:00,1.721e-05
3320,BTCUSDT,2022-09-21 00:00:00,5.185e-05
3321,BTCUSDT,2022-09-21 08:00:00,1.478e-05
3322,BTCUSDT,2022-09-21 16:00:00,2.732e-05
3323,BTCUSDT,2022-09-22 00:00:00,-0.00011779
3324,BTCUSDT,2022-09-22 08:00:00,-6.911e-05
3325,BTCUSDT,2022-09-22 16:00:00,7.743e-05
3326,BTCUSDT,2022-09-23 00:00:00,7.261e-05
3327,BTCUSDT,2022-09-23 08:00:00,2.959e-05
3328,BTCUSDT,2022-09-23 16:00:00,-5.008e-05
3329,BTCUSDT,2022-09-24 00:00:00,2.947e-05
3330,BTCUSDT,2022-09-24 08:00:00,1.676e-05
3331,BTCUSDT,2022-09-24 16:00:00,5.345e-05
3332,BTCUSDT,2022-09-25 00:00:00,9.99e-06
3333,BTCUSDT,2022-09-25 08:00:00,3.653e-05
3334,BTCUSDT,2022-09-25 16:00:00,2.593e-05
3335,BTCUSDT,2022-09-26 00:00:00,-6.6e-06
3336,BTCUSDT,2022-09-26 08:00:00,3.696e-05
3337,BTCUSDT,2022-09-26 16:00:00,4.497e-05
3338,BTCUSDT,2022-09-27 00:00:00,2.244e-05
3339,BTCUSDT,2022-09-27 08:00:00,0.0001
3340,BTCUSDT,2022-09-27 16:00:00,8.538e-05
3341,BTCUSDT,2022-09-28 00:00:00,1.141e-05
3342,BTCUSDT,2022-09-28 08:00:00,-1.071e-05
3343,BTCUSDT,2022-09-28 16:00:00,5.332e-05
3344,BTCUSDT,2022-09-29 00:00:00,5.681e-05
3345,BTCUSDT,2022-09-29 08:00:00,7.641e-05
3346,BTCUSDT,2022-09-29 16:00:00,6.685e-05
3347,BTCUSDT,2022-09-30 00:00:00,0.0001
3348,BTCUSDT,2022-09-30 08:00:00,0.0001
3349,BTCUSDT,2022-09-30 16:00:00,0.0001
3350,BTCUSDT,2022-10-01 00:00:00,3.198e-05
3351,BTCUSDT,2022-10-01 08:00:00,0.0001
3352,BTCUSDT,2022-10-01 16:00:00,7.005e-05
3353,BTCUSDT,2022-10-02 00:00:00,4.262e-05
3354,BTCUSDT,2022-10-02 08:00:00,5.816e-05
3355,BTCUSDT,2022-10-02 16:00:00,5.384e-05
3356,BTCUSDT,2022-10-03 00:00:00,3.996e-05
3357,BTCUSDT,2022-10-03 08:00:00,8.316e-05
3358,BTCUSDT,2022-10-03 16:00:00,0.0001
3359,BTCUSDT,2022-10-04 00:00:00,0.0001
3360,BTCUSDT,2022-10-04 08:00:00,0.0001
