datetime,open,high,low,close,volume
2021-08-13 06:32:30,45520.0,45520.0,45502.94,45520.0,1.482451
2021-08-13 06:32:31,45518.51,45520.0,45508.62,45520.0,0.517714
2021-08-13 06:32:32,45520.0,45525.69,45516.39,45525.69,1.266911
2021-08-13 06:32:33,45525.67,45536.0,45500.0,45500.0,3.609071
2021-08-13 06:32:34,45500.0,45500.0,45498.44,45499.99,19.489899
2021-08-13 06:32:35,45498.44,45500.0,45498.44,45499.99,2.423557
2021-08-13 06:32:36,45499.99,45536.89,45498.44,45519.45,5.751119
2021-08-13 06:32:37,45534.37,45534.39,45500.0,45500.0,0.630597
2021-08-13 06:32:38,45500.22,45532.15,45498.44,45506.95,1.06861
2021-08-13 06:32:39,45527.54,45527.54,45509.69,45517.99,0.065941
2021-08-13 06:32:40,45517.88,45532.14,45498.44,45518.26,1.407122
2021-08-13 06:32:41,45518.73,45536.0,45513.13,45535.66,0.488317
2021-08-13 06:32:42,45535.66,45536.89,45509.22,45536.89,1.599456
2021-08-13 06:32:43,45535.66,45539.0,45522.94,45534.6,0.454466
2021-08-13 06:32:44,45534.6,45538.99,45534.33,45534.33,0.042358
2021-08-13 06:32:45,45534.33,45538.99,45534.33,45534.33,0.092158
2021-08-13 06:32:46,45534.33,45537.34,45534.32,45534.32,0.099938
2021-08-13 06:32:47,45537.06,45539.0,45509.22,45513.17,1.140453
2021-08-13 06:32:48,45520.01,45523.18,45520.01,45520.02,0.093168
2021-08-13 06:32:49,45522.17,45522.17,45520.02,45520.03,0.123753
2021-08-13 06:32:50,45522.15,45522.16,45520.02,45522.15,0.257972
2021-08-13 06:32:51,45520.03,45522.16,45520.0,45520.01,0.185506
2021-08-13 06:32:52,45522.15,45523.86,45512.0,45514.14,0.778559
2021-08-13 06:32:53,45522.15,45541.0,45514.26,45541.0,0.861781
2021-08-13 06:32:54,45534.05,45537.7,45520.13,45534.06,0.378129
2021-08-13 06:32:55,45537.7,45539.21,45523.18,45526.22,0.199827
2021-08-13 06:32:56,45536.33,45536.39,45523.18,45536.29,0.316892
2021-08-13 06:32:57,45536.27,45536.84,45523.18,45524.19,0.647835
2021-08-13 06:32:58,45524.19,45529.37,45523.18,45524.18,0.052033
2021-08-13 06:32:59,45523.18,45535.0,45523.18,45535.0,0.122808
2021-08-13 06:33:00,45531.15,45572.33,45529.32,45572.33,8.096872
2021-08-13 06:33:01,45572.33,45572.33,45570.1,45570.64,0.989173
2021-08-13 06:33:02,45572.33,45572.33,45570.0,45570.1,0.51804
2021-08-13 06:33:03,45570.1,45574.62,45570.0,45571.47,1.008806
2021-08-13 06:33:04,45571.48,45574.62,45570.0,45570.0,0.184342
2021-08-13 06:33:05,45570.0,45575.0,45552.51,45570.11,1.421301
2021-08-13 06:33:06,45572.04,45600.0,45556.05,45591.0,8.039598
2021-08-13 06:33:07,45591.0,45600.0,45550.0,45571.0,1.169982
2021-08-13 06:33:08,45571.07,45598.26,45550.0,45557.12,0.774519
2021-08-13 06:33:09,45557.12,45600.0,45557.12,45600.0,1.748504
2021-08-13 06:33:10,45599.72,45600.0,45581.41,45599.53,0.234222
2021-08-13 06:33:11,45585.72,45600.0,45580.0,45594.99,8.147081
2021-08-13 06:33:12,45580.06,45594.53,45569.98,45569.99,1.210556
2021-08-13 06:33:13,45569.99,45569.99,45499.83,45547.08,4.254268
2021-08-13 06:33:14,45547.45,45600.0,45547.08,45572.38,1.349177
2021-08-13 06:33:15,45569.98,45594.42,45569.98,45593.28,0.124199
2021-08-13 06:33:16,45593.12,45600.0,45570.64,45600.0,0.402915
2021-08-13 06:33:17,45579.32,45600.0,45575.07,45579.42,0.555357
2021-08-13 06:33:18,45597.71,45600.0,45570.65,45573.88,0.859885
2021-08-13 06:33:19,45594.43,45600.0,45575.6,45597.9,0.635234
2021-08-13 06:33:20,45598.12,45600.0,45598.12,45598.12,0.071183
2021-08-13 06:33:21,45598.12,45598.26,45577.89,45598.26,1.04993
2021-08-13 06:33:22,45598.22,45598.23,45578.23,45598.22,0.610982
2021-08-13 06:33:23,45598.22,45598.23,45579.18,45582.52,0.586143
2021-08-13 06:33:24,45597.32,45598.42,45582.67,45594.74,0.625954
2021-08-13 06:33:25,45583.11,45594.78,45582.93,45583.2,0.583281
2021-08-13 06:33:26,45583.17,45598.42,45583.05,45583.1,1.882068
2021-08-13 06:33:27,45583.1,45598.42,45583.05,45586.91,1.780163
2021-08-13 06:33:28,45598.41,45600.53,45587.27,45598.41,8.018336
2021-08-13 06:33:29,45600.54,45610.77,45598.41,45606.02,1.98721
2021-08-13 06:33:30,45606.02,45609.96,45606.01,45606.01,1.352249
2021-08-13 06:33:31,45606.02,45609.99,45606.0,45606.02,0.799932
2021-08-13 06:33:32,45606.01,45609.99,45598.84,45598.84,0.327158
2021-08-13 06:33:33,45606.01,45606.02,45598.35,45598.35,1.061086
2021-08-13 06:33:34,45606.01,45606.01,45598.33,45606.01,0.086932
2021-08-13 06:33:35,45598.34,45606.0,45598.13,45598.13,0.267517
2021-08-13 06:33:36,45604.08,45604.08,45593.53,45593.54,2.473547
2021-08-13 06:33:37,45593.53,45600.63,45583.2,45600.61,1.149707
2021-08-13 06:33:38,45585.11,45604.08,45585.09,45597.4,0.980511
2021-08-13 06:33:39,45597.4,45606.01,45594.08,45606.01,0.912913
2021-08-13 06:33:40,45606.01,45609.99,45604.31,45609.99,1.47685
2021-08-13 06:33:41,45609.99,45609.99,45583.2,45605.98,5.107559
2021-08-13 06:33:42,45605.98,45610.43,45583.1,45605.97,1.851564
2021-08-13 06:33:43,45605.02,45614.09,45591.17,45604.87,0.321796
2021-08-13 06:33:44,45614.09,45614.09,45604.03,45604.03,0.219318
2021-08-13 06:33:45,45613.78,45621.53,45604.04,45621.5,1.395624
2021-08-13 06:33:46,45621.5,45627.31,45598.84,45626.5,4.632849
2021-08-13 06:33:47,45626.51,45656.42,45616.52,45656.41,6.305882
2021-08-13 06:33:48,45650.0,45659.49,45650.0,45650.0,1.356118
2021-08-13 06:33:49,45656.4,45660.14,45650.0,45660.14,1.020545
2021-08-13 06:33:50,45660.03,45662.12,45609.67,45660.09,4.180117
2021-08-13 06:33:51,45661.74,45700.0,45660.08,45675.0,8.825871
2021-08-13 06:33:52,45667.47,45692.87,45667.47,45672.99,0.344333
2021-08-13 06:33:53,45673.43,45691.53,45609.67,45636.36,7.86688
2021-08-13 06:33:54,45637.61,45664.04,45624.16,45624.16,0.980119
2021-08-13 06:33:55,45635.69,45652.89,45611.08,45612.41,0.574304
2021-08-13 06:33:56,45613.65,45651.41,45611.1,45627.57,1.470578
2021-08-13 06:33:57,45627.57,45648.88,45609.67,45609.67,0.460768
2021-08-13 06:33:58,45613.33,45639.06,45609.67,45609.75,2.368518
2021-08-13 06:33:59,45626.53,45626.53,45609.67,45624.25,1.189769
2021-08-13 06:34:00,45611.2,45624.35,45611.04,45611.04,0.229856
2021-08-13 06:34:01,45611.04,45624.95,45609.67,45623.85,2.589903
2021-08-13 06:34:02,45623.84,45652.47,45623.84,45652.47,0.528605
2021-08-13 06:34:03,45642.96,45651.68,45625.46,45650.0,0.165631
2021-08-13 06:34:04,45649.98,45673.49,45640.08,45648.04,0.978987
2021-08-13 06:34:05,45640.09,45656.87,45640.07,45650.01,0.340292
2021-08-13 06:34:06,45650.02,45656.41,45647.99,45647.99,0.302641
2021-08-13 06:34:07,45647.99,45650.55,45623.84,45649.74,0.281039
2021-08-13 06:34:08,45649.74,45654.13,45623.84,45642.87,0.715412
2021-08-13 06:34:09,45642.39,45645.59,45623.84,45643.74,0.751391
2021-08-13 06:34:10,45649.7,45650.0,45643.74,45650.0,0.296673
2021-08-13 06:34:11,45649.95,45650.0,45643.74,45649.96,0.27358
2021-08-13 06:34:12,45649.96,45650.0,45649.7,45649.7,0.113299
2021-08-13 06:34:13,45649.7,45649.97,45623.84,45625.26,0.970929
2021-08-13 06:34:14,45645.63,45650.0,45625.23,45650.0,0.478185
2021-08-13 06:34:15,45645.61,45653.85,45622.95,45650.01,1.556066
2021-08-13 06:34:16,45623.91,45651.11,45618.55,45627.74,0.320592
2021-08-13 06:34:17,45628.19,45653.85,45611.46,45651.27,2.26127
2021-08-13 06:34:18,45643.63,45645.42,45610.0,45610.0,1.286058
2021-08-13 06:34:19,45641.13,45645.41,45609.67,45640.03,1.02882
2021-08-13 06:34:20,45615.26,45640.02,45614.44,45615.19,0.806195
2021-08-13 06:34:21,45636.07,45655.0,45636.05,45654.98,2.045388
2021-08-13 06:34:22,45653.74,45655.0,45644.35,45655.0,0.905999
2021-08-13 06:34:23,45655.0,45655.0,45646.25,45655.0,0.2638
2021-08-13 06:34:24,45646.62,45654.7,45631.18,45640.56,0.356732
2021-08-13 06:34:25,45640.56,45655.0,45640.56,45650.7,0.391173
2021-08-13 06:34:26,45648.98,45656.87,45623.0,45656.87,0.856789
2021-08-13 06:34:27,45656.87,45666.95,45648.99,45666.95,0.38896
2021-08-13 06:34:28,45651.42,45665.72,45647.5,45650.51,0.893433
2021-08-13 06:34:29,45650.62,45665.47,45650.23,45664.9,0.329076
2021-08-13 06:34:30,45664.77,45664.77,45647.53,45649.54,0.791904
2021-08-13 06:34:31,45649.54,45664.9,45649.54,45663.89,0.495318
2021-08-13 06:34:32,45663.89,45663.89,45640.6,45659.23,2.916457
2021-08-13 06:34:33,45641.13,45664.9,45641.13,45664.9,0.456812
2021-08-13 06:34:34,45662.92,45671.68,45658.48,45659.01,0.407098
2021-08-13 06:34:35,45668.96,45677.3,45658.48,45658.48,0.251737
2021-08-13 06:34:36,45658.48,45686.62,45658.48,45685.95,1.795738
2021-08-13 06:34:37,45685.95,45689.74,45663.99,45680.17,0.544233
2021-08-13 06:34:38,45680.17,45689.68,45669.2,45669.2,20.958756
2021-08-13 06:34:39,45669.38,45686.01,45669.2,45669.46,0.478167
2021-08-13 06:34:40,45669.68,45688.72,45669.2,45688.72,1.464797
2021-08-13 06:34:41,45686.16,45700.0,45676.51,45685.88,1.677935
2021-08-13 06:34:42,45685.88,45695.99,45658.47,45688.84,3.696887
2021-08-13 06:34:43,45688.84,45689.47,45679.95,45688.82,0.658952
2021-08-13 06:34:44,45686.94,45688.83,45681.73,45688.82,0.591709
2021-08-13 06:34:45,45688.82,45688.83,45679.95,45679.95,0.529913
2021-08-13 06:34:46,45687.57,45700.0,45679.95,45694.15,5.322061
2021-08-13 06:34:47,45694.15,45702.0,45687.45,45687.45,2.749936
2021-08-13 06:34:48,45701.85,45701.85,45686.45,45686.45,0.601192
2021-08-13 06:34:49,45688.76,45699.05,45681.42,45688.77,0.337264
2021-08-13 06:34:50,45688.77,45692.0,45688.76,45688.76,0.3961
2021-08-13 06:34:51,45688.77,45702.52,45688.76,45702.52,1.211091
2021-08-13 06:34:52,45702.97,45704.82,45702.52,45702.52,0.507903
2021-08-13 06:34:53,45702.52,45704.99,45702.52,45704.98,0.227929
2021-08-13 06:34:54,45704.99,45705.0,45704.82,45705.0,0.167288
2021-08-13 06:34:55,45705.0,45710.0,45705.0,45708.01,0.637044
2021-08-13 06:34:56,45710.0,45710.68,45702.52,45703.86,2.283667
2021-08-13 06:34:57,45702.52,45713.0,45702.52,45712.97,0.542666
2021-08-13 06:34:58,45710.66,45715.0,45702.52,45706.64,2.287589
2021-08-13 06:34:59,45706.64,45715.0,45702.52,45702.52,1.825446
2021-08-13 06:35:00,45710.95,45715.0,45702.52,45715.0,2.686765
2021-08-13 06:35:01,45715.0,45717.0,45702.52,45704.41,7.055567
2021-08-13 06:35:02,45714.95,45717.0,45702.52,45717.0,0.601921
2021-08-13 06:35:03,45715.0,45721.0,45715.0,45715.0,4.085102
2021-08-13 06:35:04,45721.0,45727.31,45705.98,45727.31,6.98817
2021-08-13 06:35:05,45727.29,45735.0,45719.08,45732.0,5.454731
2021-08-13 06:35:06,45732.0,45735.0,45719.1,45735.0,1.031089
2021-08-13 06:35:07,45733.32,45735.0,45715.0,45718.54,1.945311
2021-08-13 06:35:08,45720.49,45731.47,45710.96,45720.0,0.624715
2021-08-13 06:35:09,45716.89,45720.0,45707.01,45720.0,0.992611
2021-08-13 06:35:10,45709.48,45720.0,45707.02,45707.02,0.20645
2021-08-13 06:35:11,45704.44,45720.0,45704.42,45708.58,0.302632
2021-08-13 06:35:12,45719.97,45720.0,45704.18,45720.0,0.22431
2021-08-13 06:35:13,45720.0,45736.54,45709.61,45736.51,1.982933
2021-08-13 06:35:14,45734.61,45737.07,45710.01,45719.97,0.132532
2021-08-13 06:35:15,45720.0,45737.4,45710.01,45719.41,0.392352
2021-08-13 06:35:16,45719.41,45737.39,45719.41,45720.88,0.211289
2021-08-13 06:35:17,45720.86,45737.39,45720.86,45720.88,0.363624
2021-08-13 06:35:18,45734.83,45737.4,45720.88,45737.4,2.012302
2021-08-13 06:35:19,45737.4,45737.46,45720.86,45720.87,0.714435
2021-08-13 06:35:20,45720.87,45736.88,45720.87,45720.91,0.136939
2021-08-13 06:35:21,45720.91,45737.47,45720.87,45720.87,0.680865
2021-08-13 06:35:22,45725.79,45737.46,45715.0,45715.0,1.164735
2021-08-13 06:35:23,45716.44,45737.42,45708.59,45720.86,1.440355
2021-08-13 06:35:24,45720.79,45720.79,45708.59,45708.59,0.532079
2021-08-13 06:35:25,45708.59,45720.0,45708.59,45720.0,1.058487
2021-08-13 06:35:26,45717.1,45720.85,45702.52,45711.65,1.356096
2021-08-13 06:35:27,45711.65,45720.85,45702.52,45712.05,1.653697
2021-08-13 06:35:28,45702.65,45735.0,45702.52,45709.64,1.531107
2021-08-13 06:35:29,45702.63,45715.73,45702.52,45715.73,1.752186
2021-08-13 06:35:30,45709.62,45720.47,45702.52,45720.47,1.16085
2021-08-13 06:35:31,45720.47,45720.47,45702.58,45715.27,0.469658
2021-08-13 06:35:32,45720.42,45720.89,45702.52,45720.34,0.643307
2021-08-13 06:35:33,45713.73,45720.89,45710.0,45720.34,0.620467
2021-08-13 06:35:34,45720.33,45721.96,45713.53,45721.96,0.805306
2021-08-13 06:35:35,45713.53,45732.72,45713.53,45723.91,0.466355
2021-08-13 06:35:36,45713.55,45723.89,45702.52,45716.96,0.897015
2021-08-13 06:35:37,45716.96,45735.0,45713.53,45720.86,0.331924
2021-08-13 06:35:38,45720.86,45723.91,45720.86,45720.86,0.194557
2021-08-13 06:35:39,45720.86,45723.89,45720.0,45720.86,2.72831
2021-08-13 06:35:40,45720.0,45720.86,45720.0,45720.86,0.490204
2021-08-13 06:35:41,45720.86,45720.86,45720.0,45720.0,0.337883
2021-08-13 06:35:42,45720.78,45720.79,45703.31,45706.45,1.93349
2021-08-13 06:35:43,45703.0,45720.76,45702.52,45720.35,2.295585
2021-08-13 06:35:44,45720.35,45720.35,45702.52,45707.19,0.330573
2021-08-13 06:35:45,45719.69,45719.71,45702.53,45713.55,0.185456
2021-08-13 06:35:46,45713.55,45713.55,45712.72,45713.32,0.402208
2021-08-13 06:35:47,45707.19,45713.32,45702.52,45702.54,0.395118
2021-08-13 06:35:48,45710.0,45710.0,45702.52,45705.2,0.912652
2021-08-13 06:35:49,45702.52,45707.2,45702.52,45706.05,0.946968
2021-08-13 06:35:50,45702.52,45706.05,45701.64,45702.52,3.375344
2021-08-13 06:35:51,45702.52,45702.52,45688.76,45692.92,1.492343
2021-08-13 06:35:52,45692.92,45692.92,45672.0,45680.0,1.038423
2021-08-13 06:35:53,45680.0,45686.16,45671.48,45679.98,0.681371
2021-08-13 06:35:54,45686.14,45686.14,45665.04,45670.92,0.605478
2021-08-13 06:35:55,45670.92,45679.92,45670.92,45679.91,0.263518
2021-08-13 06:35:56,45679.9,45679.9,45657.4,45665.23,0.759773
2021-08-13 06:35:57,45674.83,45674.86,45651.35,45666.82,2.001701
2021-08-13 06:35:58,45666.82,45679.92,45651.35,45679.91,0.863074
2021-08-13 06:35:59,45679.92,45679.92,45655.59,45670.0,0.497382
2021-08-13 06:36:00,45670.0,45679.92,45655.6,45671.48,1.329943
2021-08-13 06:36:01,45671.45,45679.92,45655.76,45678.74,0.367382
2021-08-13 06:36:02,45679.92,45686.79,45662.28,45686.79,0.395034
2021-08-13 06:36:03,45686.79,45693.0,45679.39,45692.97,0.778616
2021-08-13 06:36:04,45692.99,45693.0,45679.39,45681.39,0.603267
2021-08-13 06:36:05,45691.37,45691.38,45671.0,45691.32,0.670555
2021-08-13 06:36:06,45691.32,45691.32,45683.45,45691.3,0.051739
