datetime,open,high,low,close,volume
2016-02-03,372.44,373.59732,365.78233,368.14,218.29649837
2016-02-04,368.66,392.0,368.66,389.71,380.59517423
2016-02-05,389.71,390.55961,382.47764,387.22,473.12850446
2016-02-06,384.00012,384.94113,367.70524,375.7,414.89740118000003
2016-02-07,375.7,381.22988,371.5501,372.1236,182.89421516
2016-02-08,373.79,377.77941,371.6601,373.35999,440.85064046
2016-02-09,371.99999,381.39723,371.26178,374.44476,816.84497502
2016-02-10,374.96927,384.75592,371.70825,380.00001,1171.11757224
2016-02-11,380.0,383.95,373.67,377.76,1329.13549275
2016-02-12,377.76,383.48999,375.76,380.91,971.55249123
2016-02-13,381.45,391.14,380.91001,390.0,780.78456502
2016-02-14,390.99999,407.34542,388.7201,404.75079,650.07911722
2016-02-15,404.75079,409.30768,392.0,392.00087,707.73937384
2016-02-16,395.99779,408.6,390.10001,405.5,1020.24471176
2016-02-17,405.23881,421.7991,403.01282,413.86,1196.30386119
2016-02-18,413.49001,424.78854,411.46001,421.17,817.87494481
2016-02-19,420.01,421.01,413.1337,417.5813,444.61311762
2016-02-20,418.49997,442.0,418.21018,435.0,1129.55219201
2016-02-21,436.15713,443.99999,422.49602,433.389,855.12920561
2016-02-22,431.20361,437.14394,422.0,433.5111,916.14659553
2016-02-23,431.78012,437.14641,414.28892,417.47006,1203.31428293
2016-02-24,417.44374,427.1,408.14416,423.20278,766.68290275
2016-02-25,423.99999,425.99998,416.69864,421.85,741.87818678
2016-02-26,422.76984,433.0,417.64758,433.0,454.35981608
2016-02-27,433.04,435.99809,428.5,432.92,610.38431535
2016-02-28,432.49,434.98,421.07001,430.77929,177.39158981
2016-02-29,430.77929,442.0,429.28651,438.24,582.71589785
2016-03-01,437.893,439.406,422.794,431.48,1805.06495783
2016-03-02,431.48,432.475,412.0,421.17,1344.32953428
2016-03-03,421.71,431.111,417.0,419.621,3588.2882231
2016-03-04,421.33,424.49,404.87,406.67,3012.99825151
2016-03-05,406.67,407.77,388.401,393.161,4386.65477126
2016-03-06,393.18,410.057,387.27,400.649,1727.15561397
2016-03-07,400.649,414.12,397.395,410.01,1285.00405064
2016-03-08,410.453,414.357,407.5,412.04,1311.11459734
2016-03-09,411.92,414.735,406.45,411.93,1559.67865251
2016-03-10,410.52,429.702,409.42,415.83,2766.58443482
2016-03-11,416.5,423.65,415.0,420.349,1517.37553374
2016-03-12,419.19,420.589,406.15,406.655,4296.81831092
2016-03-13,408.681,413.615,406.66,408.32,2138.82211977
2016-03-14,410.331,416.966,407.74,414.431,3321.33440878
2016-03-15,414.5,417.089,412.173,415.14,1762.3420059
2016-03-16,415.29,419.04,412.871,418.166,1586.44230522
2016-03-17,418.166,422.69,416.83,419.812,1838.12572798
2016-03-18,420.995,420.996,405.031,407.901,3220.21054456
2016-03-19,407.902,411.443,405.527,409.53,1844.55638013
2016-03-20,409.92,414.818,409.92,413.639,797.46272538
2016-03-21,413.189,414.359,407.676,412.318,1338.15282568
2016-03-22,412.25,417.9,411.169,417.16,1643.03915951
2016-03-23,417.89,417.98,411.89,416.0,1265.98769033
2016-03-24,415.566,417.78,413.12,415.04,1187.11823548
2016-03-25,415.03,419.759,413.61,415.341,939.91197985
2016-03-26,415.851,418.4,415.28,417.573,978.54679088
2016-03-27,417.573,429.999,415.9,425.007,1289.71545645
2016-03-28,425.012,426.39,421.134,423.0,1136.21690781
2016-03-29,422.51,428.109,405.0,416.7,1234.4149428
2016-03-30,414.88,416.01,409.123,412.432,1041.51859746
2016-03-31,412.432,419.988,412.422,416.1,2093.05294403
2016-04-01,416.1,419.039,415.5,417.9,648.04544993
2016-04-02,417.9,423.17,417.9,421.0,524.02184007
2016-04-03,420.631,421.66,417.959,421.497,495.93460619
2016-04-04,421.48,421.6,417.542,420.99,582.43500918
2016-04-05,419.51,424.97,419.5,422.76,985.01747775
2016-04-06,423.0,424.611,421.56,423.55,891.88250026
2016-04-07,423.54,424.39,420.06,422.01,1046.75598418
2016-04-08,422.27,425.96,418.0,418.551,860.5745307
2016-04-09,419.351,420.75,415.0,418.079,841.67948318
2016-04-10,418.095,422.919,416.96,420.8,1649.93797862
2016-04-11,420.65,424.5,420.226,423.53,1251.09198973
2016-04-12,423.0,430.358,423.0,426.71,1154.43868326
2016-04-13,426.69,427.71,422.0,423.538,1182.50805083
2016-04-14,424.12,425.772,422.385,424.519,513.06561871
2016-04-15,426.04,431.02,424.647,429.25,637.08322011
2016-04-16,428.588,434.225,427.972,428.649,780.15096673
2016-04-17,430.1,431.366,424.578,427.55,559.96482068
2016-04-18,426.77,429.798,426.28,427.42,1040.42784843
2016-04-19,427.42,437.998,426.8,436.277,1171.42825004
2016-04-20,435.999,444.0,434.27,440.965,1571.49069
2016-04-21,440.965,451.339,440.11,450.118,925.5940180599999
2016-04-22,449.166,450.09,442.7,447.559,637.17797835
2016-04-23,446.003,450.711,443.216,450.711,697.79997744
2016-04-24,450.711,460.0,445.4,459.5,1118.04053256
2016-04-25,459.5,469.69,452.5,461.882,1498.635755
2016-04-26,464.358,470.0,462.085,467.49,903.14269131
2016-04-27,466.84,469.178,444.0,444.01,1578.67333652
2016-04-28,445.99,452.005,435.427,450.42,1765.42310661
2016-04-29,450.49,457.59,447.39,457.59,940.71599349
2016-04-30,458.12,458.12,446.44,448.906,1181.86522266
2016-05-01,448.904,454.469,446.851,452.072,286.45371155
2016-05-02,452.34,453.58,440.0,444.535,1355.48617065
2016-05-03,444.552,452.52,442.52,451.75,1225.40341292
2016-05-04,451.52,451.725,444.86,447.841,716.89959339
2016-05-05,447.768,450.0,447.224,448.71,642.46224292
2016-05-06,448.71,462.369,447.171,462.341,1843.90772575
2016-05-07,459.57,462.152,457.92,459.47,280.7667734
2016-05-08,459.0,461.788,455.948,459.1,655.0750947500001
2016-05-09,458.08,464.99,455.99,461.99,1248.65994585
2016-05-10,461.721,463.49,450.0,452.13,1010.64017592
2016-05-11,452.569,455.0,450.99,453.21,1803.31808499
2016-05-12,453.29,455.95,449.394,455.95,837.2584153
2016-05-13,455.949,457.5,452.612,456.281,1285.47660469
2016-05-14,456.863,458.059,453.786,454.581,955.73935056
2016-05-15,455.4,459.787,454.14,457.649,273.8081032
2016-05-16,457.397,458.0,450.167,453.769,1265.49529153
2016-05-17,453.0,454.91,451.0,453.283,1103.60164185
2016-05-18,452.788,455.88,452.345,452.35,1296.21491352
2016-05-19,453.29,453.8,429.0,429.0,1398.92914995
2016-05-20,429.0,442.629,427.061,435.255,967.39433627
2016-05-21,439.8,441.0,431.012,438.551,672.63953316
2016-05-22,438.561,442.0,433.34,437.45,2787.37679104
2016-05-23,437.52,444.012,435.55,442.99,2886.46001032
2016-05-24,442.99,445.785,441.48,444.516,1402.67792779
2016-05-25,443.06,449.21,443.02,448.3,609.46910462
2016-05-26,448.3,452.45,445.19,452.409,908.69858284
2016-05-27,452.409,477.0,452.409,471.471,1857.66890185
2016-05-28,471.471,545.0,450.55,522.0,5173.82307443
2016-05-29,523.998,549.0,470.0,518.982,2593.55221819
2016-05-30,521.349,540.0,518.977,529.0,919.84391308
2016-05-31,529.0,544.53,510.965,531.19,2710.73325528
2016-06-01,530.834,541.77,485.895,535.565,1987.17350945
2016-06-02,535.231,539.675,531.523,537.122,1854.57575533
2016-06-03,536.928,576.03,536.061,569.0,2663.92444015
2016-06-04,569.382,588.71,562.0,572.447,2456.35843591
2016-06-05,573.47,583.669,568.069,574.074,1168.07823493
2016-06-06,573.353,586.299,573.353,585.0,1019.96514769
2016-06-07,584.99,589.91,565.38,578.2,3444.72215217
2016-06-08,578.3,582.13,571.709,581.98,1347.19699192
2016-06-09,581.98,581.98,571.596,575.014,1370.58565316
2016-06-10,576.286,581.8,572.878,579.77,1378.95354756
2016-06-11,580.574,609.436,579.28,609.421,1673.5816645099999
2016-06-12,608.726,683.057,603.0,667.063,5088.17915905
2016-06-13,670.47,717.794,659.001,703.369,3949.04762193
2016-06-14,703.369,703.95,647.264,685.75,4269.93323862
2016-06-15,683.665,697.594,671.578,696.0,1891.4966463599999
2016-06-16,696.0,776.709,695.57,763.008,5701.6281894
2016-06-17,766.659,776.0,702.0,749.67,5818.92535878
2016-06-18,750.49,781.148,728.867,758.11,5946.8114855
2016-06-19,758.23,769.99,745.03,765.49,2484.28119151
2016-06-20,765.692,768.827,725.02,735.39,3879.53624557
2016-06-21,733.561,735.0,630.203,667.725,8337.32185096
2016-06-22,666.65,679.853,580.0,601.936,7164.96581743
2016-06-23,599.88,635.0,551.494,627.375,4770.89691437
2016-06-24,628.343,762.24,627.59,672.203,5910.05178554
2016-06-25,672.29,703.335,641.414,673.893,2243.21736911
2016-06-26,673.7,676.205,615.257,630.0,1319.62540385
2016-06-27,629.999,664.076,627.0,663.499,1260.27442172
2016-06-28,664.857,664.857,640.0,649.322,2466.56276993
2016-06-29,647.5,648.349,615.854,643.119,2065.46472363
2016-06-30,638.567,675.0,635.0,671.524,1667.8449629
2016-07-01,672.22,691.204,665.851,674.0,2037.73003968
2016-07-02,674.67,703.95,674.67,702.31,1217.79370457
2016-07-03,703.96,703.96,644.65,655.84,1511.81480296
2016-07-04,656.331,684.73,645.0,675.001,1703.47470302
2016-07-05,678.848,683.078,659.566,669.21,889.21582755
2016-07-06,669.45,681.99,666.01,677.1,911.75121076
2016-07-07,678.84,681.99,610.699,640.4,2840.68940633
2016-07-08,640.4,671.933,634.04,671.436,1809.59577911
2016-07-09,671.932,671.932,622.0,652.0,1891.92774983
2016-07-10,652.0,655.65,642.425,650.07,450.05303226
2016-07-11,652.54,663.315,645.315,650.78,792.25655776
2016-07-12,650.72,675.98,647.14,666.0,993.90253898
2016-07-13,665.41,669.795,655.1,655.11,930.71834728
2016-07-14,654.22,665.916,650.0,662.99,1091.46155077
2016-07-15,661.25,668.999,660.0,665.15,1137.58414268
2016-07-16,666.03,669.102,661.0,665.0,425.03460215
2016-07-17,666.494,685.0,661.52,681.86,918.52361825
2016-07-18,680.3,686.0,667.584,674.79,1284.33628364
2016-07-19,673.93,676.55,666.016,673.092,987.52350445
2016-07-20,672.721,676.148,660.0,666.161,1557.03078596
2016-07-21,667.49,669.459,658.891,665.88,523.20699986
2016-07-22,665.549,668.969,644.545,651.15,1513.93846825
2016-07-23,651.15,660.0,645.939,657.718,706.7140528699999
2016-07-24,658.61,668.438,651.98,663.366,879.98858689
2016-07-25,661.73,664.675,651.736,651.871,850.10462944
2016-07-26,653.153,659.1,642.5,650.0,1143.67430037
2016-07-27,651.82,663.942,648.0,656.979,1726.95894084
2016-07-28,656.979,661.1,651.696,656.08,850.1038779
2016-07-29,657.836,659.569,651.697,656.86,985.92411548
2016-07-30,656.869,658.177,651.9,655.72,438.55869899
2016-07-31,653.74,655.799,620.0,622.57,1347.33082692
2016-08-01,623.52,627.046,601.012,602.551,2539.02021196
2016-08-02,602.552,611.436,479.0,540.0,7720.01444213
2016-08-03,539.599,572.0,515.271,569.82,4700.3273616
2016-08-04,567.576,588.999,566.157,582.683,2703.8930264
2016-08-05,582.68,584.41,567.408,575.64,985.6000526
2016-08-06,575.64,597.998,569.876,591.758,1040.62206137
2016-08-07,591.759,607.508,570.11,595.0,1327.66224575
2016-08-08,595.5,597.348,585.0,591.831,914.03557307
2016-08-09,591.831,592.0,583.2,586.22,1035.27993604
2016-08-10,586.308,603.144,582.0,591.0,1810.46950899
2016-08-11,590.061,599.98,588.0,588.01,1545.26810978
2016-08-12,589.37,592.187,582.51,588.32,906.27769227
2016-08-13,586.69,590.79,581.101,584.82,519.42841517
2016-08-14,583.84,584.58,561.4,570.56,1004.25962239
2016-08-15,570.56,575.0,561.479,566.52,787.70127683
2016-08-16,568.25,587.803,565.338,579.61,1211.10099354
2016-08-17,579.61,581.061,569.541,573.28,743.94950052
2016-08-18,573.679,579.36,570.811,575.56,605.03513521
2016-08-19,572.79,577.987,572.22,572.9,585.98829495
2016-08-20,572.95,584.0,572.03,582.15,464.82182432
2016-08-21,581.331,586.12,577.519,581.53,382.97732466
2016-08-22,581.301,592.132,579.85,584.99,787.17787701
2016-08-23,586.0,588.99,580.1,583.38,768.84856393
2016-08-24,584.86,587.713,579.36,582.109,528.58032962
2016-08-25,580.999,582.247,569.89,576.94,1349.38677126
2016-08-26,577.08,580.512,572.994,579.36,324.2866187
2016-08-27,579.35,579.705,564.271,570.22,640.90424683
2016-08-28,570.16,580.965,568.464,576.043,548.7167928
2016-08-29,578.99,582.01,570.471,575.492,852.0680549799999
2016-08-30,573.552,581.7,573.416,578.96,710.08666374
2016-08-31,577.24,578.83,569.42,574.22,489.00087059
2016-09-01,574.23,575.0,568.235,572.0,1000.2300373100001
2016-09-02,572.0,577.1,565.556,577.1,1053.69515524
2016-09-03,576.653,605.325,572.131,601.0,1278.0123983
2016-09-04,601.0,616.68,598.297,609.74,943.85332054
2016-09-05,612.299,612.299,602.001,609.874,725.05438701
2016-09-06,609.634,613.999,605.0,612.001,484.37772895
2016-09-07,613.318,617.375,606.35,617.335,1014.14446749
2016-09-08,617.333,635.62,615.0,631.119,960.02811151
2016-09-09,627.083,630.075,621.249,626.1,570.3447536
2016-09-10,625.78,629.241,622.771,624.889,433.32673064
2016-09-11,624.888,634.77,595.162,609.153,792.78067137
2016-09-12,611.299,613.541,607.153,611.107,509.31469393
2016-09-13,611.107,616.999,607.761,615.289,729.29441884
2016-09-14,612.37,616.845,610.75,613.971,656.93726357
2016-09-15,612.5,615.8,609.051,609.962,531.42864402
2016-09-16,612.917,613.0,606.667,608.0,446.05246351
2016-09-17,610.083,610.084,604.583,606.8,325.56070613
2016-09-18,609.93,614.509,607.29,611.989,325.86890768
2016-09-19,612.94,614.59,605.059,609.2,618.14176095
2016-09-20,611.059,612.0,603.8,603.945,868.30101346
2016-09-21,603.106,603.106,592.002,599.65,981.61900339
2016-09-22,598.925,600.758,595.053,595.053,502.0888412
2016-09-23,595.071,604.557,595.07,604.168,507.52146258
2016-09-24,604.169,607.632,601.5,603.999,309.57007911
2016-09-25,601.7,603.889,598.0,599.998,451.72360673
2016-09-26,599.998,608.98,599.0,608.98,770.08946467
2016-09-27,608.978,609.109,600.689,606.505,719.5643526
2016-09-28,606.577,607.589,601.849,604.999,416.10245266
2016-09-29,604.999,609.304,604.25,607.369,492.17194925
2016-09-30,607.368,612.5,604.026,612.5,541.60226292
2016-10-01,612.5,617.299,612.0,614.385,440.23568269
2016-10-02,614.27,615.98,607.148,611.837,350.49130013
2016-10-03,611.758,613.661,609.02,613.598,568.74634233
2016-10-04,613.597,613.598,608.001,612.0,431.40377902
2016-10-05,611.998,616.091,608.939,614.956,832.14115599
2016-10-06,615.0,615.967,611.258,614.996,388.81670437
2016-10-07,611.965,623.0,611.352,618.529,1657.93014886
2016-10-08,618.501,623.102,617.55,620.79,523.91854303
2016-10-09,620.01,620.79,615.006,616.51,366.31795809
2016-10-10,615.851,619.9,614.829,618.76,755.21820648
2016-10-11,618.86,645.415,616.32,643.355,1428.82201302
2016-10-12,640.976,643.415,633.282,635.28,778.10052823
2016-10-13,634.731,639.975,630.15,634.243,749.88788791
2016-10-14,634.243,643.0,631.686,640.61,929.75726467
2016-10-15,640.61,647.0,636.396,640.749,537.21604669
2016-10-16,640.749,645.06,638.75,643.28,200.57113784
2016-10-17,641.521,643.549,637.8,640.976,613.51152073
2016-10-18,640.99,641.1,634.101,636.97,592.68844963
2016-10-19,636.508,639.636,623.734,631.5,1037.76482663
2016-10-20,631.499,633.416,627.011,630.05,457.29807306
2016-10-21,630.05,638.0,630.05,634.43,733.96419728
2016-10-22,635.4,669.86,627.0,661.223,1473.40209413
2016-10-23,663.499,669.0,652.793,657.683,780.52088952
2016-10-24,655.255,657.88,645.807,652.63,1361.28200753
2016-10-25,652.63,664.0,651.99,655.889,1656.40913156
2016-10-26,655.889,679.0,655.303,677.318,1573.42268434
2016-10-27,677.318,687.844,674.629,686.788,1516.574321
2016-10-28,686.78,691.784,682.851,690.0,1200.53837214
2016-10-29,690.0,722.01,688.352,713.978,1637.70972906
2016-10-30,713.949,713.989,688.0,700.917,1739.98444693
2016-10-31,700.08,708.899,685.7,698.919,978.14978877
2016-11-01,698.79,739.488,697.91,733.744,2321.52650662
2016-11-02,734.418,747.07,722.89,747.07,1885.4296258
2016-11-03,747.07,750.5,673.407,692.179,4139.91355115
2016-11-04,694.142,709.998,682.311,706.036,1896.42638287
2016-11-05,706.036,714.471,698.478,706.478,629.83222898
2016-11-06,706.171,721.458,702.879,715.497,635.16614658
2016-11-07,715.0,715.413,700.16,707.345,915.70030138
2016-11-08,704.142,718.3,704.142,712.5,967.23442889
2016-11-09,712.69,745.492,708.682,722.4,2745.60875536
2016-11-10,722.4,724.696,706.0,714.0,1224.56359225
2016-11-11,713.503,718.99,712.002,717.75,714.25903997
2016-11-12,717.74,719.1,701.348,704.0,706.0147031
2016-11-13,704.399,706.794,685.327,701.67,1068.00865569
2016-11-14,702.7,709.0,697.791,706.994,783.10049397
2016-11-15,706.999,717.0,706.081,711.31,848.11071317
2016-11-16,710.87,744.8,709.0,741.603,2439.29091064
2016-11-17,741.87,760.814,733.3,739.1,3443.95611818
2016-11-18,739.088,754.0,733.01,752.232,1724.86828482
2016-11-19,752.232,763.11,735.0,751.99,1413.14590512
2016-11-20,751.99,757.0,713.0,729.677,1410.92695254
2016-11-21,731.0,741.0,728.33,738.0,541.32234298
2016-11-22,737.999,752.614,733.83,749.76,1798.29970246
2016-11-23,749.76,750.0,731.06,741.98,1278.86270988
2016-11-24,742.489,745.11,730.0,738.44,864.53039528
2016-11-25,740.459,743.0,730.345,742.144,982.73501436
2016-11-26,742.479,743.3,726.0,733.17,676.81229658
2016-11-27,733.26,739.0,727.2,729.93,625.21692721
2016-11-28,729.885,736.071,728.1,734.17,818.06665343
2016-11-29,734.173,735.555,728.5,732.0,1059.78007396
2016-11-30,732.0,743.559,731.015,742.396,1167.60575633
2016-12-01,741.0,754.5,740.89,752.489,1291.3305855199999
2016-12-02,753.999,781.976,752.633,773.499,2463.90951413
2016-12-03,773.501,773.509,757.12,764.745,664.91602057
2016-12-04,765.897,772.57,762.43,769.0,561.13483748
2016-12-05,769.0,770.0,745.928,752.079,1719.68086989
2016-12-06,752.079,760.03,750.101,758.383,1154.60522832
2016-12-07,758.0,770.0,753.779,765.011,811.77065254
2016-12-08,765.008,779.499,762.001,768.288,796.3975117800001
2016-12-09,768.834,774.999,767.0,771.668,811.61044439
2016-12-10,773.588,778.555,771.239,775.0,689.6659086
2016-12-11,775.421,775.421,762.02,771.681,619.50098188
2016-12-12,771.998,783.263,768.702,778.074,1029.45781988
2016-12-13,778.226,789.0,770.001,778.72,1055.52337568
2016-12-14,778.0,783.086,774.0,777.559,907.68928658
2016-12-15,777.56,781.498,776.526,778.11,752.93486488
2016-12-16,778.5,785.979,776.0,785.41,1056.75243578
2016-12-17,785.41,795.0,785.33,792.969,624.19840004
2016-12-18,792.989,794.44,786.5,794.211,365.40809676
2016-12-19,791.371,794.44,790.5,792.54,645.70436051
2016-12-20,791.686,806.099,790.0,801.249,1187.30141574
2016-12-21,800.19,830.0,796.474,830.0,1919.74902455
2016-12-22,829.999,877.994,826.02,860.0,2478.59486069
2016-12-23,860.07,922.93,859.01,918.19,4116.99647359
2016-12-24,918.2,923.869,884.33,895.47,1554.64729244
2016-12-25,895.399,900.344,853.368,896.799,1621.59534761
2016-12-26,896.72,917.53,888.96,901.501,1827.9047692
2016-12-27,904.609,939.0,900.0,933.0,1766.96718687
2016-12-28,936.934,979.99,935.35,978.001,3283.3935327
2016-12-29,979.87,982.0,950.0,974.32,2544.82677696
2016-12-30,974.32,974.32,920.017,960.769,2156.32946545
2016-12-31,960.66,971.726,940.013,967.45,768.27361098
2017-01-01,968.75,1010.0,961.37,996.121,1468.46942875
2017-01-02,999.497,1034.931,997.02,1017.791,2296.89903548
2017-01-03,1019.997,1039.838,1010.0,1038.25,1657.02719573
2017-01-04,1039.309,1150.0,997.23,1133.219,5543.82237993
2017-01-05,1133.219,1156.9,879.01,1005.99,8412.82579947
2017-01-06,1004.41,1059.196,868.384,895.723,5697.97880394
2017-01-07,898.43,912.668,804.0,908.0,5240.23695281
2017-01-08,912.654,939.998,890.0,916.939,1980.64302163
2017-01-09,913.121,916.829,878.0,905.01,1312.55615618
2017-01-10,905.062,916.687,898.1,909.516,1190.30439941
2017-01-11,909.999,924.59,765.432,789.884,9767.08263271
2017-01-12,789.889,837.999,756.001,807.794,4218.04259173
2017-01-13,809.979,839.0,776.81,832.9,2978.94670757
2017-01-14,834.0,846.946,811.0,818.651,1673.25786094
2017-01-15,821.71,833.0,811.93,827.139,1175.48364483
2017-01-16,825.951,840.6,822.145,832.806,1337.66696284
2017-01-17,834.634,920.0,832.98,906.393,4589.20622641
2017-01-18,909.27,917.0,852.111,892.312,3286.78213933
2017-01-19,892.402,909.0,888.0,900.501,2525.12084345
2017-01-20,900.238,907.104,885.0,898.619,1621.07963476
2017-01-21,896.589,928.081,896.082,925.298,2083.55590821
2017-01-22,925.298,939.91,888.0,925.01,1985.84177588
2017-01-23,925.27,929.92,912.622,917.968,1190.81836698
2017-01-24,917.72,930.0,882.576,887.985,3482.70650586
2017-01-25,885.71,903.325,885.694,896.89,1272.67520809
2017-01-26,896.89,921.78,895.543,914.926,1177.07143736
2017-01-27,915.79,925.0,910.0,922.299,1420.47126494
2017-01-28,921.45,923.63,917.01,918.359,723.08837968
2017-01-29,920.749,923.76,915.702,915.702,597.33030244
2017-01-30,916.0,925.0,915.0,920.58,1279.68053799
2017-01-31,920.63,974.969,919.002,969.739,3289.48245144
2017-02-01,968.166,990.0,964.989,988.789,2372.67270762
2017-02-02,988.79,1013.991,975.975,1009.996,2571.42870339
2017-02-03,1008.22,1037.519,981.761,1015.21,3171.32602809
2017-02-04,1016.291,1046.501,1001.796,1032.347,1790.73957665
2017-02-05,1032.364,1036.0,1005.4,1017.886,1141.69151798
2017-02-06,1015.35,1029.91,1013.75,1027.01,801.96721163
2017-02-07,1028.45,1055.0,1023.823,1050.998,1949.00596651
2017-02-08,1054.214,1069.91,1025.4,1055.838,2941.78740868
2017-02-09,1053.497,1079.91,940.006,988.28,6721.93967651
2017-02-10,987.431,1010.0,948.208,1002.726,2771.07208984
2017-02-11,998.824,1018.488,993.001,1011.004,1308.13041618
2017-02-12,1010.599,1013.695,999.0,1001.017,816.20207434
2017-02-13,1001.033,1010.0,982.01,996.391,1312.85066717
2017-02-14,999.028,1025.0,992.094,1016.472,1834.1258336
2017-02-15,1015.05,1020.0,1001.302,1015.75,1232.04212669
2017-02-16,1016.739,1047.43,1015.75,1039.872,1914.57720416
2017-02-17,1038.502,1063.923,1035.998,1052.065,2159.54036154
2017-02-18,1052.0,1069.794,1051.0,1058.909,1457.82599777
2017-02-19,1058.88,1063.0,1042.952,1055.61,517.34729471
2017-02-20,1055.588,1093.327,1045.471,1085.45,1433.07944369
2017-02-21,1088.67,1132.741,1080.0,1128.458,2559.66470536
2017-02-22,1125.771,1139.999,1102.56,1125.669,2171.41204076
2017-02-23,1122.092,1193.43,1122.092,1182.0,2980.80714906
2017-02-24,1177.781,1214.973,1056.658,1185.0,4983.59725378
2017-02-25,1174.574,1185.0,1120.403,1146.834,2203.29261284
2017-02-26,1147.454,1184.44,1130.0,1167.0,1713.83804473
2017-02-27,1167.0,1196.991,1161.98,1190.212,1824.93199511
2017-02-28,1191.83,1208.5,1175.808,1180.0,2012.28223932
2017-03-01,1181.998,1229.998,1177.179,1225.0,2231.09368578
2017-03-02,1228.71,1282.385,1212.421,1254.0,2875.78057898
2017-03-03,1254.0,1288.0,1235.278,1276.999,2717.13607911
2017-03-04,1277.0,1280.235,1232.499,1261.266,1413.22956665
2017-03-05,1264.63,1277.724,1237.775,1267.984,1198.89323836
2017-03-06,1268.0,1279.91,1257.384,1275.0,1003.96068567
2017-03-07,1274.904,1279.9,1158.448,1224.917,4041.56185626
2017-03-08,1234.455,1238.11,1131.342,1143.388,3129.7130904
2017-03-09,1143.39,1205.396,1105.0,1187.194,2271.17223729
2017-03-10,1185.201,1310.982,968.0,1111.0,8221.73912632
2017-03-11,1107.551,1191.088,1105.002,1174.969,3733.20266079
2017-03-12,1175.0,1231.942,1138.0,1224.369,1959.53625698
2017-03-13,1224.199,1241.058,1180.0,1230.0,4078.52101655
2017-03-14,1229.991,1259.722,1218.0,1243.995,2515.92927641
2017-03-15,1245.927,1259.0,1238.503,1252.92,2407.94172924
2017-03-16,1252.95,1255.92,1025.0,1165.1,6794.48758027
2017-03-17,1165.1,1165.1,983.9,1021.16,8333.7177435
2017-03-18,1030.249,1079.999,923.601,954.988,6736.38246373
2017-03-19,950.999,1039.998,943.896,1017.937,4279.6911522
2017-03-20,1007.44,1039.998,902.0,1030.0,3206.89629706
2017-03-21,1029.999,1114.996,1029.999,1110.368,3467.42889464
2017-03-22,1109.99,1113.0,975.626,1032.01,3802.04937287
2017-03-23,1030.01,1052.63,1006.4,1024.03,2433.91206783
2017-03-24,1025.002,1033.0,911.23,921.302,4765.38551562
2017-03-25,921.817,960.0,881.891,951.079,4778.84371979
2017-03-26,951.27,994.569,923.005,958.794,2842.67944344
2017-03-27,958.73,1044.437,948.323,1039.851,3317.69348636
2017-03-28,1039.961,1067.8,1016.127,1043.281,4476.3687043
2017-03-29,1043.3,1060.06,1006.898,1043.43,3722.00455573
2017-03-30,1042.141,1057.51,1022.79,1040.0,3037.56082506
2017-03-31,1040.001,1088.959,1040.001,1079.78,3571.3050076
2017-04-01,1080.03,1108.218,1070.0,1091.726,2428.50411176
2017-04-02,1096.008,1117.955,1081.0,1107.459,3021.76101439
2017-04-03,1107.221,1161.4,1107.221,1148.428,4063.42979277
2017-04-04,1149.967,1165.648,1125.0,1141.998,3161.28887492
2017-04-05,1141.999,1146.883,1112.729,1138.16,2210.95108504
2017-04-06,1138.21,1206.794,1138.21,1191.56,3779.12957487
2017-04-07,1191.74,1205.0,1175.203,1191.88,1723.5358692
2017-04-08,1194.213,1204.999,1170.82,1182.47,1217.5125273
2017-04-09,1182.469,1220.0,1175.392,1211.0,1927.1564219
2017-04-10,1209.66,1219.0,1189.449,1211.23,1590.58062239
2017-04-11,1213.29,1234.622,1198.0,1223.499,1357.66925998
2017-04-12,1223.499,1230.411,1210.535,1219.149,1500.01811974
2017-04-13,1218.615,1219.5,1151.0,1174.13,2828.28687569
2017-04-14,1175.899,1197.992,1168.953,1187.991,1595.39945117
2017-04-15,1188.0,1198.18,1170.057,1175.008,1098.78909954
2017-04-16,1184.266,1193.33,1175.0,1180.998,655.80833509
2017-04-17,1180.994,1210.986,1175.0,1197.5,1829.87267903
2017-04-18,1200.398,1218.0,1197.1,1202.378,2088.04429386
2017-04-19,1202.39,1212.563,1197.1,1204.2,1896.79269699
2017-04-20,1209.0,1249.478,1206.34,1241.877,2277.69608208
2017-04-21,1241.873,1254.91,1236.01,1248.999,1951.87776261
2017-04-22,1248.999,1250.985,1212.0,1235.488,1619.45379736
2017-04-23,1235.397,1245.0,1228.0,1242.48,1285.83361966
2017-04-24,1244.32,1259.496,1234.097,1251.596,1570.47226854
2017-04-25,1252.3,1280.0,1248.42,1276.07,1610.99958876
2017-04-26,1276.349,1314.701,1269.001,1290.521,3317.98713208
2017-04-27,1290.52,1345.466,1290.511,1333.7,3281.23588495
2017-04-28,1335.493,1355.55,1292.14,1328.64,3495.51564604
2017-04-29,1322.92,1339.229,1312.0,1335.926,2112.98060629
2017-04-30,1335.927,1352.0,1309.37,1350.717,1770.20757564
2017-05-01,1344.601,1438.874,1325.76,1397.234,5279.24060068
2017-05-02,1397.237,1471.569,1381.436,1455.2,5123.72117826
2017-05-03,1454.501,1523.777,1446.247,1513.599,5136.68563468
2017-05-04,1513.598,1618.6,1450.0,1535.414,9094.06804887
