symbol,sumOpenInterest,sumOpenInterestValue,timestamp
BTCUSDT,81375.22700000,8455724250.13810000,2025-05-14 11:15:00+00:00
BTCUSDT,81367.02400000,8448691139.58114500,2025-05-14 11:20:00+00:00
BTCUSDT,81354.20100000,8455230420.20968700,2025-05-14 11:25:00+00:00
BTCUSDT,81311.00800000,8445441025.82720000,2025-05-14 11:30:00+00:00
BTCUSDT,81275.10400000,8443946889.91360000,2025-05-14 11:35:00+00:00
BTCUSDT,81307.54500000,8460700517.61000000,2025-05-14 11:40:00+00:00
BTCUSDT,81292.70300000,8458067398.63383100,2025-05-14 11:45:00+00:00
BTCUSDT,81274.81200000,8449581407.43720000,2025-05-14 11:50:00+00:00
BTCUSDT,81296.14800000,8449108661.64000000,2025-05-14 11:55:00+00:00
BTCUSDT,81309.80400000,8448616626.70398200,2025-05-14 12:00:00+00:00
BTCUSDT,81342.91500000,8449934547.36600000,2025-05-14 12:05:00+00:00
BTCUSDT,81331.93600000,8456740174.60160000,2025-05-14 12:10:00+00:00
BTCUSDT,81351.15900000,8462017397.32560000,2025-05-14 12:15:00+00:00
BTCUSDT,81378.89600000,8468271641.98080000,2025-05-14 12:20:00+00:00
BTCUSDT,81406.21600000,8472293399.42538600,2025-05-14 12:25:00+00:00
BTCUSDT,81327.47700000,8455812969.63480000,2025-05-14 12:30:00+00:00
BTCUSDT,81264.19100000,8450198659.20308000,2025-05-14 12:35:00+00:00
BTCUSDT,81260.25200000,8446263727.10680000,2025-05-14 12:40:00+00:00
BTCUSDT,81247.85000000,8462779741.00192450,2025-05-14 12:45:00+00:00
BTCUSDT,81278.36700000,8459997002.41890000,2025-05-14 12:50:00+00:00
BTCUSDT,81292.76500000,8452716024.10550000,2025-05-14 12:55:00+00:00
BTCUSDT,81311.70100000,8452496556.37841400,2025-05-14 13:00:00+00:00
BTCUSDT,81261.81300000,8443468048.85850000,2025-05-14 13:05:00+00:00
BTCUSDT,81205.96300000,8433694010.94280000,2025-05-14 13:10:00+00:00
BTCUSDT,81244.42200000,8448529390.26192200,2025-05-14 13:15:00+00:00
BTCUSDT,81192.00800000,8442353111.04080000,2025-05-14 13:20:00+00:00
BTCUSDT,81190.36300000,8444888527.17084100,2025-05-14 13:25:00+00:00
BTCUSDT,81247.26100000,8454013124.10690000,2025-05-14 13:30:00+00:00
BTCUSDT,81165.09700000,8459253671.61160000,2025-05-14 13:35:00+00:00
BTCUSDT,81266.49500000,8463197961.10003500,2025-05-14 13:40:00+00:00
BTCUSDT,81100.86800000,8405553505.80549700,2025-05-14 13:45:00+00:00
BTCUSDT,80979.48700000,8387421874.74242700,2025-05-14 13:50:00+00:00
BTCUSDT,81037.22600000,8408023541.87165600,2025-05-14 13:55:00+00:00
BTCUSDT,80981.64400000,8415110358.28720000,2025-05-14 14:00:00+00:00
BTCUSDT,81054.05400000,8414280298.46817500,2025-05-14 14:05:00+00:00
BTCUSDT,81478.57100000,8445554685.61645800,2025-05-14 14:10:00+00:00
BTCUSDT,81896.32500000,8467640538.34102800,2025-05-14 14:15:00+00:00
BTCUSDT,81694.01900000,8430487815.32210000,2025-05-14 14:20:00+00:00
BTCUSDT,81466.14800000,8398656178.69604600,2025-05-14 14:25:00+00:00
BTCUSDT,81197.49700000,8367307338.67309500,2025-05-14 14:30:00+00:00
BTCUSDT,81041.97400000,8340515796.18400000,2025-05-14 14:35:00+00:00
BTCUSDT,80947.14100000,8347389083.45947300,2025-05-14 14:40:00+00:00
BTCUSDT,80936.62300000,8355308903.51501100,2025-05-14 14:45:00+00:00
BTCUSDT,80907.68900000,8354722144.59360000,2025-05-14 14:50:00+00:00
BTCUSDT,80934.35300000,8364424532.43720150,2025-05-14 14:55:00+00:00
BTCUSDT,80969.78800000,8357442414.03840000,2025-05-14 15:00:00+00:00
BTCUSDT,80943.55200000,8324073000.57600000,2025-05-14 15:05:00+00:00
BTCUSDT,80896.58000000,8335891010.20400000,2025-05-14 15:10:00+00:00
BTCUSDT,80840.70700000,8346859586.24490000,2025-05-14 15:15:00+00:00
BTCUSDT,80887.31700000,8342231255.81524900,2025-05-14 15:20:00+00:00
BTCUSDT,80933.38700000,8350737936.47118700,2025-05-14 15:25:00+00:00
BTCUSDT,80949.84200000,8367615333.89156000,2025-05-14 15:30:00+00:00
BTCUSDT,80941.56400000,8372255219.13193400,2025-05-14 15:35:00+00:00
BTCUSDT,80945.55200000,8374618715.36480000,2025-05-14 15:40:00+00:00
BTCUSDT,80915.85300000,8363927398.33805300,2025-05-14 15:45:00+00:00
BTCUSDT,80961.20000000,8356735108.36158300,2025-05-14 15:50:00+00:00
BTCUSDT,81053.48700000,8370390044.35944800,2025-05-14 15:55:00+00:00
BTCUSDT,81194.78900000,8400518423.16570000,2025-05-14 16:00:00+00:00
BTCUSDT,81225.79700000,8400905468.57076300,2025-05-14 16:05:00+00:00
BTCUSDT,81070.70900000,8384940755.09750000,2025-05-14 16:10:00+00:00
BTCUSDT,81070.72000000,8395649806.02361300,2025-05-14 16:15:00+00:00
BTCUSDT,80843.32600000,8352547470.44646400,2025-05-14 16:20:00+00:00
BTCUSDT,80864.57800000,8358220306.09381200,2025-05-14 16:25:00+00:00
BTCUSDT,80888.97800000,8364345682.82142100,2025-05-14 16:30:00+00:00
BTCUSDT,80871.32000000,8368869794.01209200,2025-05-14 16:35:00+00:00
BTCUSDT,80855.55800000,8366051816.25780000,2025-05-14 16:40:00+00:00
BTCUSDT,80869.96700000,8357021519.81300000,2025-05-14 16:45:00+00:00
BTCUSDT,80882.33500000,8341620337.20315100,2025-05-14 16:50:00+00:00
BTCUSDT,80790.80400000,8342531908.81986500,2025-05-14 16:55:00+00:00
BTCUSDT,80781.85900000,8346284733.64920000,2025-05-14 17:00:00+00:00
BTCUSDT,80765.38500000,8344447761.64607400,2025-05-14 17:05:00+00:00
BTCUSDT,80720.25000000,8329062492.07500000,2025-05-14 17:10:00+00:00
BTCUSDT,80752.49700000,8325065624.71920000,2025-05-14 17:15:00+00:00
BTCUSDT,80738.62100000,8311821805.53170100,2025-05-14 17:20:00+00:00
BTCUSDT,80532.70600000,8271550360.21983100,2025-05-14 17:25:00+00:00
BTCUSDT,80283.67600000,8256033053.47045100,2025-05-14 17:30:00+00:00
BTCUSDT,80259.09600000,8255143545.00353700,2025-05-14 17:35:00+00:00
BTCUSDT,80229.52300000,8261787838.52022000,2025-05-14 17:40:00+00:00
BTCUSDT,80183.93700000,8262946689.45630000,2025-05-14 17:45:00+00:00
BTCUSDT,80226.32200000,8267274346.30680000,2025-05-14 17:50:00+00:00
BTCUSDT,80178.87700000,8270186572.25590000,2025-05-14 17:55:00+00:00
BTCUSDT,80185.06500000,8275748207.02650000,2025-05-14 18:00:00+00:00
BTCUSDT,80147.06200000,8270944371.92020000,2025-05-14 18:05:00+00:00
BTCUSDT,80136.13300000,8263638034.96000000,2025-05-14 18:10:00+00:00
BTCUSDT,80158.39100000,8262494484.94610000,2025-05-14 18:15:00+00:00
BTCUSDT,80227.65300000,8288753520.85535900,2025-05-14 18:20:00+00:00
BTCUSDT,80192.84900000,8280391949.62209400,2025-05-14 18:25:00+00:00
BTCUSDT,80211.87000000,8277311522.09700000,2025-05-14 18:30:00+00:00
BTCUSDT,80191.53700000,8290368843.55265800,2025-05-14 18:35:00+00:00
BTCUSDT,80199.57000000,8276587604.04300000,2025-05-14 18:40:00+00:00
BTCUSDT,80189.80700000,8278988130.21680000,2025-05-14 18:45:00+00:00
BTCUSDT,80151.66600000,8280508690.29300000,2025-05-14 18:50:00+00:00
BTCUSDT,80133.64900000,8281183387.15605000,2025-05-14 18:55:00+00:00
BTCUSDT,80321.16400000,8310610238.19745000,2025-05-14 19:00:00+00:00
BTCUSDT,80374.19100000,8312892099.87661100,2025-05-14 19:05:00+00:00
BTCUSDT,80401.75900000,8322498636.55260000,2025-05-14 19:10:00+00:00
BTCUSDT,80413.78400000,8322391973.70037100,2025-05-14 19:15:00+00:00
BTCUSDT,80370.45100000,8330739066.62811900,2025-05-14 19:20:00+00:00
BTCUSDT,80343.93400000,8320731814.16843800,2025-05-14 19:25:00+00:00
BTCUSDT,80340.99100000,8314762317.95940000,2025-05-14 19:30:00+00:00
BTCUSDT,80281.09900000,8304824985.21969900,2025-05-14 19:35:00+00:00
BTCUSDT,80264.29200000,8300788602.91440000,2025-05-14 19:40:00+00:00
BTCUSDT,80294.05600000,8305609123.23440000,2025-05-14 19:45:00+00:00
BTCUSDT,80302.11700000,8302865808.05423000,2025-05-14 19:50:00+00:00
BTCUSDT,80335.15500000,8300597756.31300000,2025-05-14 19:55:00+00:00
BTCUSDT,80360.65400000,8298724197.59900000,2025-05-14 20:00:00+00:00
BTCUSDT,80372.36900000,8309265220.11740000,2025-05-14 20:05:00+00:00
BTCUSDT,80364.33400000,8302551855.60760000,2025-05-14 20:10:00+00:00
BTCUSDT,80359.54700000,8298947317.25982900,2025-05-14 20:15:00+00:00
BTCUSDT,80343.95000000,8305535474.53793600,2025-05-14 20:20:00+00:00
BTCUSDT,80334.16500000,8303835118.70121200,2025-05-14 20:25:00+00:00
BTCUSDT,80328.38100000,8305647347.49198900,2025-05-14 20:30:00+00:00
BTCUSDT,80288.48200000,8298962739.99260000,2025-05-14 20:35:00+00:00
BTCUSDT,80294.71200000,8304419467.74170400,2025-05-14 20:40:00+00:00
BTCUSDT,80258.22400000,8303131363.73437200,2025-05-14 20:45:00+00:00
BTCUSDT,80255.15800000,8305837416.50177400,2025-05-14 20:50:00+00:00
BTCUSDT,80241.59800000,8313391868.90872700,2025-05-14 20:55:00+00:00
BTCUSDT,80213.96200000,8302161109.79240000,2025-05-14 21:00:00+00:00
BTCUSDT,80197.42300000,8295817243.52079100,2025-05-14 21:05:00+00:00
BTCUSDT,80199.21900000,8297748034.45980000,2025-05-14 21:10:00+00:00
BTCUSDT,80192.14300000,8293054429.91640000,2025-05-14 21:15:00+00:00
BTCUSDT,80184.95200000,8296337394.80506200,2025-05-14 21:20:00+00:00
BTCUSDT,80186.18900000,8299791771.72850000,2025-05-14 21:25:00+00:00
BTCUSDT,80183.84000000,8297105410.11311200,2025-05-14 21:30:00+00:00
BTCUSDT,80180.81400000,8297214345.44108900,2025-05-14 21:35:00+00:00
BTCUSDT,80159.39300000,8296573438.44911400,2025-05-14 21:40:00+00:00
BTCUSDT,80143.08900000,8295670596.07574500,2025-05-14 21:45:00+00:00
BTCUSDT,80135.09600000,8297147772.29200000,2025-05-14 21:50:00+00:00
BTCUSDT,80132.29900000,8303316835.60990000,2025-05-14 21:55:00+00:00
BTCUSDT,80145.42300000,8302857444.70020000,2025-05-14 22:00:00+00:00
BTCUSDT,80181.37300000,8299782390.79980000,2025-05-14 22:05:00+00:00
BTCUSDT,80188.02200000,8298313891.42819900,2025-05-14 22:10:00+00:00
BTCUSDT,80172.97400000,8291953974.32920000,2025-05-14 22:15:00+00:00
BTCUSDT,80172.26500000,8294975294.86600000,2025-05-14 22:20:00+00:00
BTCUSDT,80169.08100000,8292771994.73142000,2025-05-14 22:25:00+00:00
BTCUSDT,80178.62600000,8297902229.35453700,2025-05-14 22:30:00+00:00
BTCUSDT,80190.80900000,8295121721.82070000,2025-05-14 22:35:00+00:00
BTCUSDT,80182.31100000,8292737470.25395700,2025-05-14 22:40:00+00:00
BTCUSDT,80199.45200000,8293761428.91700600,2025-05-14 22:45:00+00:00
BTCUSDT,80199.25900000,8292816751.31001400,2025-05-14 22:50:00+00:00
BTCUSDT,80196.86700000,8295206821.23145300,2025-05-14 22:55:00+00:00
BTCUSDT,80198.12700000,8297193961.85490000,2025-05-14 23:00:00+00:00
BTCUSDT,80205.74600000,8294082573.41380800,2025-05-14 23:05:00+00:00
BTCUSDT,80195.42400000,8297161719.06843000,2025-05-14 23:10:00+00:00
BTCUSDT,80199.08400000,8300605194.00000000,2025-05-14 23:15:00+00:00
BTCUSDT,80198.60200000,8297853783.09464100,2025-05-14 23:20:00+00:00
BTCUSDT,80227.16700000,8295737772.01770000,2025-05-14 23:25:00+00:00
BTCUSDT,80236.75800000,8304953778.84480000,2025-05-14 23:30:00+00:00
BTCUSDT,80258.99700000,8310091594.15944100,2025-05-14 23:35:00+00:00
BTCUSDT,80232.40000000,8305361188.12000000,2025-05-14 23:40:00+00:00
BTCUSDT,80229.25800000,8302820865.32264300,2025-05-14 23:45:00+00:00
BTCUSDT,80237.04000000,8307526481.59200000,2025-05-14 23:50:00+00:00
BTCUSDT,80236.19400000,8308087952.16931300,2025-05-14 23:55:00+00:00
BTCUSDT,80227.71300000,8300214777.09660000,2025-05-15 00:00:00+00:00
BTCUSDT,80193.39400000,8300385168.61240000,2025-05-15 00:05:00+00:00
BTCUSDT,80151.46600000,8295853064.22520000,2025-05-15 00:10:00+00:00
BTCUSDT,80148.35800000,8308041821.38237900,2025-05-15 00:15:00+00:00
BTCUSDT,80130.04200000,8314014306.53492450,2025-05-15 00:20:00+00:00
BTCUSDT,80161.95100000,8313192149.68339400,2025-05-15 00:25:00+00:00
BTCUSDT,80156.10400000,8313406357.58080000,2025-05-15 00:30:00+00:00
BTCUSDT,80153.60200000,8310165643.59823900,2025-05-15 00:35:00+00:00
BTCUSDT,80167.76000000,8317004261.20000000,2025-05-15 00:40:00+00:00
BTCUSDT,80153.12600000,8319036885.36499400,2025-05-15 00:45:00+00:00
BTCUSDT,80150.14500000,8314415366.64750000,2025-05-15 00:50:00+00:00
BTCUSDT,80178.92200000,8318661996.90430300,2025-05-15 00:55:00+00:00
BTCUSDT,80178.12700000,8318411981.60637600,2025-05-15 01:00:00+00:00
BTCUSDT,80157.50700000,8311163176.29780000,2025-05-15 01:05:00+00:00
BTCUSDT,80167.05000000,8304472642.68000000,2025-05-15 01:10:00+00:00
BTCUSDT,80165.52600000,8300987772.83464600,2025-05-15 01:15:00+00:00
BTCUSDT,80153.46300000,8303470507.13734600,2025-05-15 01:20:00+00:00
BTCUSDT,80287.87600000,8304886499.65603800,2025-05-15 01:25:00+00:00
BTCUSDT,80389.81400000,8313811294.71736000,2025-05-15 01:30:00+00:00
BTCUSDT,80369.88600000,8306300050.99740000,2025-05-15 01:35:00+00:00
BTCUSDT,80384.45600000,8298007213.75403500,2025-05-15 01:40:00+00:00
BTCUSDT,80377.93900000,8296579746.59679800,2025-05-15 01:45:00+00:00
BTCUSDT,80296.83900000,8280465044.43911000,2025-05-15 01:50:00+00:00
BTCUSDT,80298.26100000,8271331149.78360000,2025-05-15 01:55:00+00:00
BTCUSDT,80316.21800000,8270972161.26180000,2025-05-15 02:00:00+00:00
BTCUSDT,80324.83000000,8284558381.50600000,2025-05-15 02:05:00+00:00
BTCUSDT,80369.82700000,8290171692.61723300,2025-05-15 02:10:00+00:00
BTCUSDT,80373.76800000,8278691001.04320000,2025-05-15 02:15:00+00:00
BTCUSDT,80372.87900000,8273905655.77600000,2025-05-15 02:20:00+00:00
BTCUSDT,80354.54100000,8280543485.50410000,2025-05-15 02:25:00+00:00
BTCUSDT,80375.46400000,8276020401.68800000,2025-05-15 02:30:00+00:00
BTCUSDT,80381.93900000,8275129132.79707200,2025-05-15 02:35:00+00:00
BTCUSDT,80417.25400000,8281714611.11220000,2025-05-15 02:40:00+00:00
BTCUSDT,80422.66000000,8275920964.41145400,2025-05-15 02:45:00+00:00
BTCUSDT,80431.98500000,8293186882.12351500,2025-05-15 02:50:00+00:00
BTCUSDT,80436.36200000,8284486509.63222800,2025-05-15 02:55:00+00:00
BTCUSDT,80425.04600000,8282903104.99860000,2025-05-15 03:00:00+00:00
BTCUSDT,80423.51500000,8280855476.08400000,2025-05-15 03:05:00+00:00
BTCUSDT,80464.67400000,8277859663.02180000,2025-05-15 03:10:00+00:00
BTCUSDT,80458.02300000,8273475011.05602550,2025-05-15 03:15:00+00:00
BTCUSDT,80575.03400000,8285129081.71889300,2025-05-15 03:20:00+00:00
BTCUSDT,80522.84200000,8290460256.94604500,2025-05-15 03:25:00+00:00
BTCUSDT,80504.28400000,8282634956.76960000,2025-05-15 03:30:00+00:00
BTCUSDT,80462.72100000,8273514680.50781500,2025-05-15 03:35:00+00:00
BTCUSDT,80406.50500000,8268639577.90839500,2025-05-15 03:40:00+00:00
BTCUSDT,80348.50900000,8259762446.39280000,2025-05-15 03:45:00+00:00
BTCUSDT,80137.79300000,8239495407.76380000,2025-05-15 03:50:00+00:00
BTCUSDT,80168.16100000,8235498809.57580000,2025-05-15 03:55:00+00:00
BTCUSDT,80119.05100000,8229354598.29243200,2025-05-15 04:00:00+00:00
BTCUSDT,80156.90700000,8235860801.99513500,2025-05-15 04:05:00+00:00
BTCUSDT,80131.96600000,8230618663.34780000,2025-05-15 04:10:00+00:00
BTCUSDT,80186.75200000,8234938870.14400000,2025-05-15 04:15:00+00:00
BTCUSDT,80188.25900000,8243038441.72114850,2025-05-15 04:20:00+00:00
BTCUSDT,80160.09900000,8241511021.43279200,2025-05-15 04:25:00+00:00
BTCUSDT,80173.27700000,8242085464.74180000,2025-05-15 04:30:00+00:00
BTCUSDT,80179.34800000,8249855663.85963900,2025-05-15 04:35:00+00:00
BTCUSDT,80192.57200000,8248104436.39314400,2025-05-15 04:40:00+00:00
BTCUSDT,80222.63900000,8250248719.50603300,2025-05-15 04:45:00+00:00
BTCUSDT,80236.79300000,8245462638.17927550,2025-05-15 04:50:00+00:00
BTCUSDT,80245.81000000,8252627207.70741400,2025-05-15 04:55:00+00:00
BTCUSDT,80266.71400000,8256089721.95480000,2025-05-15 05:00:00+00:00
BTCUSDT,80284.06200000,8247613802.88480000,2025-05-15 05:05:00+00:00
BTCUSDT,80274.42700000,8238323619.72900000,2025-05-15 05:10:00+00:00
BTCUSDT,80325.31600000,8240231329.22290000,2025-05-15 05:15:00+00:00
BTCUSDT,80359.15400000,8243290232.81240000,2025-05-15 05:20:00+00:00
BTCUSDT,80282.90700000,8231294058.64020000,2025-05-15 05:25:00+00:00
BTCUSDT,80338.09100000,8236152868.67177300,2025-05-15 05:30:00+00:00
BTCUSDT,80440.69800000,8238937943.78920100,2025-05-15 05:35:00+00:00
BTCUSDT,80443.85200000,8236602715.53769000,2025-05-15 05:40:00+00:00
BTCUSDT,80505.48100000,8247688797.71278000,2025-05-15 05:45:00+00:00
BTCUSDT,80540.58100000,8243570087.09300000,2025-05-15 05:50:00+00:00
BTCUSDT,80514.69200000,8236941504.32978700,2025-05-15 05:55:00+00:00
BTCUSDT,80479.78200000,8235486096.23768400,2025-05-15 06:00:00+00:00
BTCUSDT,80518.97400000,8236587966.40286100,2025-05-15 06:05:00+00:00
BTCUSDT,80471.58700000,8242600043.34690000,2025-05-15 06:10:00+00:00
BTCUSDT,80516.82800000,8254174761.52746000,2025-05-15 06:15:00+00:00
BTCUSDT,80467.82200000,8244568406.99685200,2025-05-15 06:20:00+00:00
BTCUSDT,80508.64700000,8256817526.61679500,2025-05-15 06:25:00+00:00
BTCUSDT,80550.91900000,8263979784.44970100,2025-05-15 06:30:00+00:00
BTCUSDT,80523.73000000,8241829231.94400000,2025-05-15 06:35:00+00:00
BTCUSDT,80573.95900000,8239348014.21380000,2025-05-15 06:40:00+00:00
BTCUSDT,80554.77600000,8228678423.87760000,2025-05-15 06:45:00+00:00
BTCUSDT,80582.56300000,8230869279.20099900,2025-05-15 06:50:00+00:00
BTCUSDT,80573.15800000,8238164393.57466800,2025-05-15 06:55:00+00:00
BTCUSDT,80568.06400000,8234942389.50400000,2025-05-15 07:00:00+00:00
BTCUSDT,80563.47200000,8243069159.05440000,2025-05-15 07:05:00+00:00
BTCUSDT,80614.76600000,8240709660.32727050,2025-05-15 07:10:00+00:00
BTCUSDT,80660.70000000,8230739767.39801500,2025-05-15 07:15:00+00:00
BTCUSDT,80606.69500000,8228573245.68500000,2025-05-15 07:20:00+00:00
BTCUSDT,80695.66000000,8229214293.74400000,2025-05-15 07:25:00+00:00
BTCUSDT,80824.91400000,8231747892.66421300,2025-05-15 07:30:00+00:00
BTCUSDT,80948.87900000,8236140474.37723100,2025-05-15 07:35:00+00:00
BTCUSDT,81071.22100000,8257729827.95918000,2025-05-15 07:40:00+00:00
BTCUSDT,81117.06500000,8261513495.64200000,2025-05-15 07:45:00+00:00
BTCUSDT,81217.86400000,8264756336.20245400,2025-05-15 07:50:00+00:00
BTCUSDT,81190.76400000,8265091077.24934900,2025-05-15 07:55:00+00:00
BTCUSDT,81218.34300000,8262658784.92770000,2025-05-15 08:00:00+00:00
BTCUSDT,81185.16400000,8282302327.44045500,2025-05-15 08:05:00+00:00
BTCUSDT,81244.13300000,8284821716.19520000,2025-05-15 08:10:00+00:00
BTCUSDT,81219.94900000,8278375789.80460000,2025-05-15 08:15:00+00:00
BTCUSDT,81209.02600000,8284587512.80560000,2025-05-15 08:20:00+00:00
BTCUSDT,81208.18300000,8281521173.33870000,2025-05-15 08:25:00+00:00
BTCUSDT,81221.79300000,8285662524.95040000,2025-05-15 08:30:00+00:00
BTCUSDT,81244.35200000,8304700807.28079800,2025-05-15 08:35:00+00:00
BTCUSDT,81273.21500000,8298873002.22200000,2025-05-15 08:40:00+00:00
BTCUSDT,81299.62600000,8303147063.30520000,2025-05-15 08:45:00+00:00
BTCUSDT,81291.45800000,8307071787.72010700,2025-05-15 08:50:00+00:00
BTCUSDT,81362.42600000,8315806150.99880000,2025-05-15 08:55:00+00:00
BTCUSDT,81411.80100000,8322152154.00539800,2025-05-15 09:00:00+00:00
BTCUSDT,81416.63300000,8315479035.56752700,2025-05-15 09:05:00+00:00
BTCUSDT,81419.73200000,8305869872.37512000,2025-05-15 09:10:00+00:00
BTCUSDT,81392.98300000,8298444761.07113500,2025-05-15 09:15:00+00:00
BTCUSDT,81414.68500000,8305476630.74681800,2025-05-15 09:20:00+00:00
BTCUSDT,81380.68400000,8293259707.58306900,2025-05-15 09:25:00+00:00
BTCUSDT,81384.77700000,8295551499.98387900,2025-05-15 09:30:00+00:00
BTCUSDT,81113.42700000,8255075692.64400000,2025-05-15 09:35:00+00:00
BTCUSDT,81034.77900000,8235872521.93020000,2025-05-15 09:40:00+00:00
BTCUSDT,81127.47200000,8246810347.48000000,2025-05-15 09:45:00+00:00
BTCUSDT,81178.83100000,8239729545.53861600,2025-05-15 09:50:00+00:00
BTCUSDT,81111.06800000,8258674594.64243100,2025-05-15 09:55:00+00:00
BTCUSDT,81072.68000000,8251536834.06000000,2025-05-15 10:00:00+00:00
BTCUSDT,81151.78300000,8251409015.98719500,2025-05-15 10:05:00+00:00
BTCUSDT,81192.56000000,8248329775.96228400,2025-05-15 10:10:00+00:00
BTCUSDT,81258.78100000,8264472265.48354400,2025-05-15 10:15:00+00:00
BTCUSDT,81267.05500000,8272555483.60850000,2025-05-15 10:20:00+00:00
BTCUSDT,81289.90600000,8282331682.52840700,2025-05-15 10:25:00+00:00
BTCUSDT,81274.90600000,8278957448.08497300,2025-05-15 10:30:00+00:00
BTCUSDT,81315.62400000,8262788015.20165000,2025-05-15 10:35:00+00:00
BTCUSDT,81307.91600000,8266087040.12875200,2025-05-15 10:40:00+00:00
BTCUSDT,81307.74900000,8263799442.89530500,2025-05-15 10:45:00+00:00
BTCUSDT,81315.78500000,8269106046.66414400,2025-05-15 10:50:00+00:00
BTCUSDT,81301.66700000,8269452715.90440000,2025-05-15 10:55:00+00:00
BTCUSDT,81300.90400000,8273407633.57120000,2025-05-15 11:00:00+00:00
BTCUSDT,81366.96900000,8293246948.35600000,2025-05-15 11:05:00+00:00
BTCUSDT,81567.70800000,8325999323.78760000,2025-05-15 11:10:00+00:00
BTCUSDT,81496.91400000,8315447973.38460000,2025-05-15 11:15:00+00:00
BTCUSDT,81222.35700000,8304017061.73103000,2025-05-15 11:20:00+00:00
BTCUSDT,81180.72800000,8301701080.08325800,2025-05-15 11:25:00+00:00
BTCUSDT,81125.46600000,8294170293.28080000,2025-05-15 11:30:00+00:00
BTCUSDT,81046.99400000,8286301399.45580000,2025-05-15 11:35:00+00:00
BTCUSDT,81031.62300000,8280468139.48812800,2025-05-15 11:40:00+00:00
BTCUSDT,81045.12100000,8284572391.22940600,2025-05-15 11:45:00+00:00
BTCUSDT,81114.96800000,8297266299.71360000,2025-05-15 11:50:00+00:00
BTCUSDT,81139.36800000,8299153635.33360000,2025-05-15 11:55:00+00:00
BTCUSDT,81110.01200000,8300409300.02240000,2025-05-15 12:00:00+00:00
BTCUSDT,81097.87700000,8296178246.04510000,2025-05-15 12:05:00+00:00
BTCUSDT,81087.06700000,8291258013.93710000,2025-05-15 12:10:00+00:00
BTCUSDT,81064.70200000,8289684532.99020000,2025-05-15 12:15:00+00:00
BTCUSDT,81082.16500000,8299900794.25150100,2025-05-15 12:20:00+00:00
BTCUSDT,81070.31600000,8304986079.79547200,2025-05-15 12:25:00+00:00
BTCUSDT,81038.30400000,8305667282.08751000,2025-05-15 12:30:00+00:00
BTCUSDT,80995.04100000,8321673497.46300000,2025-05-15 12:35:00+00:00
BTCUSDT,80998.21800000,8315754949.36620000,2025-05-15 12:40:00+00:00
BTCUSDT,80960.28000000,8318079355.40137700,2025-05-15 12:45:00+00:00
BTCUSDT,81071.00300000,8311793296.96279900,2025-05-15 12:50:00+00:00
BTCUSDT,81051.68500000,8312092012.84418400,2025-05-15 12:55:00+00:00
BTCUSDT,81054.02800000,8309115888.57240000,2025-05-15 13:00:00+00:00
BTCUSDT,81053.62000000,8316060885.19000000,2025-05-15 13:05:00+00:00
BTCUSDT,81103.97700000,8322857678.14920000,2025-05-15 13:10:00+00:00
BTCUSDT,81149.78000000,8334886423.61290800,2025-05-15 13:15:00+00:00
BTCUSDT,81181.13700000,8329910004.36446100,2025-05-15 13:20:00+00:00
BTCUSDT,81178.29400000,8326280516.60223600,2025-05-15 13:25:00+00:00
BTCUSDT,81162.29000000,8321772499.42500000,2025-05-15 13:30:00+00:00
BTCUSDT,81184.75500000,8318181878.82450000,2025-05-15 13:35:00+00:00
BTCUSDT,81155.33800000,8288248590.33160000,2025-05-15 13:40:00+00:00
BTCUSDT,81234.85800000,8309431385.41662000,2025-05-15 13:45:00+00:00
BTCUSDT,81116.38400000,8249053751.97523000,2025-05-15 13:50:00+00:00
BTCUSDT,80914.86200000,8252927532.66240000,2025-05-15 13:55:00+00:00
BTCUSDT,80942.95600000,8263328775.01480000,2025-05-15 14:00:00+00:00
BTCUSDT,80916.22800000,8277439485.91577200,2025-05-15 14:05:00+00:00
BTCUSDT,80915.58200000,8245848015.92646600,2025-05-15 14:10:00+00:00
BTCUSDT,80812.63000000,8248949207.25000000,2025-05-15 14:15:00+00:00
BTCUSDT,80686.42200000,8243773245.39587300,2025-05-15 14:20:00+00:00
BTCUSDT,80688.04700000,8245445746.67717000,2025-05-15 14:25:00+00:00
BTCUSDT,80702.34100000,8230432662.70646700,2025-05-15 14:30:00+00:00
BTCUSDT,80724.02200000,8216844490.99763200,2025-05-15 14:35:00+00:00
BTCUSDT,80697.45800000,8198869802.54580000,2025-05-15 14:40:00+00:00
BTCUSDT,80786.20500000,8210778221.14546600,2025-05-15 14:45:00+00:00
BTCUSDT,80825.06500000,8212250604.96985500,2025-05-15 14:50:00+00:00
BTCUSDT,80817.28500000,8211464487.61050000,2025-05-15 14:55:00+00:00
BTCUSDT,80781.83700000,8234562578.81988000,2025-05-15 15:00:00+00:00
BTCUSDT,80790.46600000,8248706578.60000000,2025-05-15 15:05:00+00:00
BTCUSDT,80806.52300000,8235649682.29233600,2025-05-15 15:10:00+00:00
BTCUSDT,80838.87700000,8250294528.30450000,2025-05-15 15:15:00+00:00
BTCUSDT,80910.11700000,8264798540.30430000,2025-05-15 15:20:00+00:00
BTCUSDT,80850.88500000,8269816602.04800000,2025-05-15 15:25:00+00:00
BTCUSDT,80835.26600000,8282379552.55323800,2025-05-15 15:30:00+00:00
